method,kappa,size,mode,repeat,position,cost,duration_s
Co-HeT,2,10,greedy,4,86,6.5346221923828125,0.04675626754760742
Co-HeT,2,10,greedy,4,87,6.2657694816589355,0.04672503471374512
Co-HeT,2,10,greedy,4,88,7.609087944030762,0.04675698280334473
Co-HeT,2,10,greedy,4,89,9.165348052978516,0.046651363372802734
Co-HeT,2,10,greedy,4,90,8.808236122131348,0.046701669692993164
Co-HeT,2,10,greedy,4,91,8.649065971374512,0.04668092727661133
Co-HeT,2,10,greedy,4,92,8.94989013671875,0.04671835899353027
Co-HeT,2,10,greedy,4,93,8.951728820800781,0.046167850494384766
Co-HeT,2,10,greedy,4,94,7.704159736633301,0.04654860496520996
Co-HeT,2,10,greedy,4,95,6.9858078956604,0.04660773277282715
Co-HeT,2,10,greedy,4,96,7.86267614364624,0.046187639236450195
Co-HeT,2,10,greedy,4,97,8.128748893737793,0.046625375747680664
Co-HeT,2,10,greedy,4,98,9.068883895874023,0.0466771125793457
Co-HeT,2,10,greedy,4,99,8.319079399108887,0.04676675796508789
Co-HeT,2,10,greedy,4,100,7.915316581726074,0.04659295082092285
Co-HeT,2,10,greedy,5,1,6.942248344421387,0.6120483875274658
Co-HeT,2,10,greedy,5,2,8.249150276184082,0.04837179183959961
Co-HeT,2,10,greedy,5,3,6.8304948806762695,0.04704928398132324
Co-HeT,2,10,greedy,5,4,10.096475601196289,0.047170162200927734
Co-HeT,2,10,greedy,5,5,7.93282413482666,0.047412872314453125
Co-HeT,2,10,greedy,5,6,7.995273113250732,0.047226905822753906
Co-HeT,2,10,greedy,5,7,6.99343204498291,0.04682612419128418
Co-HeT,2,10,greedy,5,8,8.085613250732422,0.04752039909362793
Co-HeT,2,10,greedy,5,9,7.663234233856201,0.047397613525390625
Co-HeT,2,10,greedy,5,10,9.349239349365234,0.04698371887207031
Co-HeT,2,10,greedy,5,11,8.748815536499023,0.046741485595703125
Co-HeT,2,10,greedy,5,12,5.727897644042969,0.04679250717163086
Co-HeT,2,10,greedy,5,13,7.551692962646484,0.04688215255737305
Co-HeT,2,10,greedy,5,14,8.486483573913574,0.04683184623718262
Co-HeT,2,10,greedy,5,15,6.829237461090088,0.046777963638305664
Co-HeT,2,10,greedy,5,16,7.7911882400512695,0.046849966049194336
Co-HeT,2,10,greedy,5,17,7.994119167327881,0.04698991775512695
Co-HeT,2,10,greedy,5,18,9.370567321777344,0.04697084426879883
Co-HeT,2,10,greedy,5,19,7.352000713348389,0.04684901237487793
Co-HeT,2,10,greedy,5,20,8.029987335205078,0.04679512977600098
Co-HeT,2,10,greedy,5,21,7.788564205169678,0.04683828353881836
Co-HeT,2,10,greedy,5,22,6.535861968994141,0.047060489654541016
Co-HeT,2,10,greedy,5,23,8.69517707824707,0.046877145767211914
Co-HeT,2,10,greedy,5,24,8.768150329589844,0.04693794250488281
Co-HeT,2,10,greedy,5,25,9.69514274597168,0.046975135803222656
Co-HeT,2,10,greedy,5,26,7.580510139465332,0.04699230194091797
Co-HeT,2,10,greedy,5,27,7.749669075012207,0.047064781188964844
Co-HeT,2,10,greedy,5,28,7.4415178298950195,0.047203779220581055
Co-HeT,2,10,greedy,5,29,10.24957275390625,0.04694175720214844
Co-HeT,2,10,greedy,5,30,6.832896709442139,0.04683256149291992
Co-HeT,2,10,greedy,5,31,9.416681289672852,0.04685044288635254
Co-HeT,2,10,greedy,5,32,6.936819553375244,0.04688763618469238
Co-HeT,2,10,greedy,5,33,5.875850677490234,0.047005653381347656
Co-HeT,2,10,greedy,5,34,8.3838529586792,0.04686403274536133
Co-HeT,2,10,greedy,5,35,8.24173641204834,0.04687213897705078
Co-HeT,2,10,greedy,5,36,7.348931789398193,0.047136783599853516
Co-HeT,2,10,greedy,5,37,11.04319953918457,0.046972036361694336
Co-HeT,2,10,greedy,5,38,8.43365478515625,0.04736018180847168
Co-HeT,2,10,greedy,5,39,7.913762092590332,0.04700422286987305
Co-HeT,2,10,greedy,5,40,10.189449310302734,0.04766678810119629
Co-HeT,2,10,greedy,5,41,7.902688026428223,0.04708552360534668
Co-HeT,2,10,greedy,5,42,9.4970703125,0.04679131507873535
Co-HeT,2,10,greedy,5,43,8.605348587036133,0.04706549644470215
Co-HeT,2,10,greedy,5,44,9.2509183883667,0.0467531681060791
Co-HeT,2,10,greedy,5,45,8.353164672851562,0.04732847213745117
Co-HeT,2,10,greedy,5,46,8.13027572631836,0.04683852195739746
Co-HeT,2,10,greedy,5,47,6.044904708862305,0.04707527160644531
Co-HeT,2,10,greedy,5,48,9.375564575195312,0.046633243560791016
Co-HeT,2,10,greedy,5,49,6.934069633483887,0.0466156005859375
Co-HeT,2,10,greedy,5,50,5.399694919586182,0.04674530029296875
Co-HeT,2,10,greedy,5,51,8.486738204956055,0.04680323600769043
Co-HeT,2,10,greedy,5,52,6.0738677978515625,0.04684305191040039
Co-HeT,2,10,greedy,5,53,9.049461364746094,0.04689359664916992
Co-HeT,2,10,greedy,5,54,6.50479793548584,0.04689526557922363
Co-HeT,2,10,greedy,5,55,8.052205085754395,0.04719281196594238
Co-HeT,2,10,greedy,5,56,8.0940580368042,0.04770493507385254
Co-HeT,2,10,greedy,5,57,7.01737117767334,0.047060251235961914
Co-HeT,2,10,greedy,5,58,8.082242012023926,0.046637535095214844
Co-HeT,2,10,greedy,5,59,9.973691940307617,0.04668545722961426
Co-HeT,2,10,greedy,5,60,6.597553730010986,0.04667210578918457
Co-HeT,2,10,greedy,5,61,8.813932418823242,0.04656839370727539
Co-HeT,2,10,greedy,5,62,7.48638391494751,0.04668164253234863
Co-HeT,2,10,greedy,5,63,8.634753227233887,0.04658055305480957
Co-HeT,2,10,greedy,5,64,7.579015254974365,0.04665517807006836
Co-HeT,2,10,greedy,5,65,8.452459335327148,0.04661846160888672
Co-HeT,2,10,greedy,5,66,6.909610271453857,0.04666924476623535
Co-HeT,2,10,greedy,5,67,7.598523139953613,0.04662585258483887
Co-HeT,2,10,greedy,5,68,8.43528938293457,0.04664897918701172
Co-HeT,2,10,greedy,5,69,8.058653831481934,0.046755313873291016
Co-HeT,2,10,greedy,5,70,8.40626335144043,0.046851396560668945
Co-HeT,2,10,greedy,5,71,7.819215774536133,0.04672741889953613
Co-HeT,2,10,greedy,5,72,8.464838981628418,0.0466463565826416
Co-HeT,2,10,greedy,5,73,7.203159809112549,0.046756744384765625
Co-HeT,2,10,greedy,5,74,9.003912925720215,0.04682660102844238
Co-HeT,2,10,greedy,5,75,9.304275512695312,0.04669523239135742
Co-HeT,2,10,greedy,5,76,8.099184036254883,0.046539306640625
Co-HeT,2,10,greedy,5,77,6.683229446411133,0.046640872955322266
Co-HeT,2,10,greedy,5,78,8.476736068725586,0.04655742645263672
Co-HeT,2,10,greedy,5,79,8.52052116394043,0.04674959182739258
Co-HeT,2,10,greedy,5,80,6.760463714599609,0.0466160774230957
Co-HeT,2,10,greedy,5,81,8.07357406616211,0.04666304588317871
Co-HeT,2,10,greedy,5,82,10.114139556884766,0.04672813415527344
Co-HeT,2,10,greedy,5,83,8.250495910644531,0.04829812049865723
Co-HeT,2,10,greedy,5,84,7.4585723876953125,0.046750783920288086
Co-HeT,2,10,greedy,5,85,6.438791275024414,0.04663252830505371
Co-HeT,2,10,greedy,5,86,6.5346221923828125,0.04821658134460449
Co-HeT,2,10,greedy,5,87,6.2657694816589355,0.04664897918701172
Co-HeT,2,10,greedy,5,88,7.609087944030762,0.04679107666015625
Co-HeT,2,10,greedy,5,89,9.165348052978516,0.04671311378479004
Co-HeT,2,10,greedy,5,90,8.808236122131348,0.04718375205993652
Co-HeT,2,10,greedy,5,91,8.649065971374512,0.046475887298583984
Co-HeT,2,10,greedy,5,92,8.94989013671875,0.04645371437072754
Co-HeT,2,10,greedy,5,93,8.951728820800781,0.04657745361328125
Co-HeT,2,10,greedy,5,94,7.704159736633301,0.04647207260131836
Co-HeT,2,10,greedy,5,95,6.9858078956604,0.04672431945800781
Co-HeT,2,10,greedy,5,96,7.86267614364624,0.04661297798156738
Co-HeT,2,10,greedy,5,97,8.128748893737793,0.04678964614868164
Co-HeT,2,10,greedy,5,98,9.068883895874023,0.04671883583068848
Co-HeT,2,10,greedy,5,99,8.319079399108887,0.04748797416687012
Co-HeT,2,10,greedy,5,100,7.915316581726074,0.04684925079345703
Co-HeT,2,10,sample1280,1,1,6.906211853027344,0.6719319820404053
Co-HeT,2,10,sample1280,1,2,8.072321891784668,0.05726361274719238
Co-HeT,2,10,sample1280,1,3,6.8304948806762695,0.05709028244018555
Co-HeT,2,10,sample1280,1,4,9.779518127441406,0.05701613426208496
Co-HeT,2,10,sample1280,1,5,7.648981094360352,0.05692100524902344
Co-HeT,2,10,sample1280,1,6,7.995272159576416,0.05707144737243652
Co-HeT,2,10,sample1280,1,7,6.9521098136901855,0.05689811706542969
Co-HeT,2,10,sample1280,1,8,8.058146476745605,0.05675840377807617
Co-HeT,2,10,sample1280,1,9,7.558629989624023,0.056827545166015625
Co-HeT,2,10,sample1280,1,10,9.349239349365234,0.05686330795288086
Co-HeT,2,10,sample1280,1,11,8.263853073120117,0.05680084228515625
Co-HeT,2,10,sample1280,1,12,5.614223957061768,0.05683326721191406
Co-HeT,2,10,sample1280,1,13,7.547835826873779,0.0584864616394043
Co-HeT,2,10,sample1280,1,14,8.419405937194824,0.056958913803100586
Co-HeT,2,10,sample1280,1,15,6.759753227233887,0.0567317008972168
Co-HeT,2,10,sample1280,1,16,7.696564674377441,0.05704307556152344
Co-HeT,2,10,sample1280,1,17,7.972491264343262,0.06049942970275879
Co-HeT,2,10,sample1280,1,18,9.337250709533691,0.0573117733001709
Co-HeT,2,10,sample1280,1,19,7.301922798156738,0.05703401565551758
Co-HeT,2,10,sample1280,1,20,8.029987335205078,0.05694985389709473
Co-HeT,2,10,sample1280,1,21,7.455224990844727,0.05705666542053223
Co-HeT,2,10,sample1280,1,22,6.435927391052246,0.05687999725341797
Co-HeT,2,10,sample1280,1,23,8.500686645507812,0.05687689781188965
Co-HeT,2,10,sample1280,1,24,8.431488037109375,0.05696582794189453
Co-HeT,2,10,sample1280,1,25,9.437444686889648,0.05670309066772461
Co-HeT,2,10,sample1280,1,26,7.580510139465332,0.057051658630371094
Co-HeT,2,10,sample1280,1,27,7.720737457275391,0.05709099769592285
Co-HeT,2,10,sample1280,1,28,7.4415178298950195,0.056870460510253906
Co-HeT,2,10,sample1280,1,29,10.046124458312988,0.05714583396911621
Co-HeT,2,10,sample1280,1,30,6.566018104553223,0.05691814422607422
Co-HeT,2,10,sample1280,1,31,8.926603317260742,0.05680727958679199
Co-HeT,2,10,sample1280,1,32,6.613325119018555,0.05682849884033203
Co-HeT,2,10,sample1280,1,33,5.514386177062988,0.056813955307006836
Co-HeT,2,10,sample1280,1,34,8.283123970031738,0.05708003044128418
Co-HeT,2,10,sample1280,1,35,8.105873107910156,0.056951045989990234
Co-HeT,2,10,sample1280,1,36,7.348931789398193,0.06363725662231445
Co-HeT,2,10,sample1280,1,37,11.04319953918457,0.05699872970581055
Co-HeT,2,10,sample1280,1,38,8.263853073120117,0.056976318359375
Co-HeT,2,10,sample1280,1,39,7.692217826843262,0.05693817138671875
Co-HeT,2,10,sample1280,1,40,9.505990028381348,0.056978702545166016
Co-HeT,2,10,sample1280,1,41,7.840151309967041,0.056981563568115234
Co-HeT,2,10,sample1280,1,42,9.258978843688965,0.056897878646850586
Co-HeT,2,10,sample1280,1,43,8.06524658203125,0.05693221092224121
Co-HeT,2,10,sample1280,1,44,9.241349220275879,0.05703282356262207
Co-HeT,2,10,sample1280,1,45,8.303144454956055,0.056899070739746094
Co-HeT,2,10,sample1280,1,46,7.887097358703613,0.05698871612548828
Co-HeT,2,10,sample1280,1,47,5.953431129455566,0.05742359161376953
Co-HeT,2,10,sample1280,1,48,9.143996238708496,0.0570063591003418
Co-HeT,2,10,sample1280,1,49,6.764305114746094,0.057312726974487305
Co-HeT,2,10,sample1280,1,50,5.2578349113464355,0.05688953399658203
Co-HeT,2,10,sample1280,1,51,8.44466781616211,0.056839704513549805
Co-HeT,2,10,sample1280,1,52,6.0738677978515625,0.05731821060180664
Co-HeT,2,10,sample1280,1,53,9.047327041625977,0.05697178840637207
Co-HeT,2,10,sample1280,1,54,6.4931135177612305,0.056794166564941406
Co-HeT,2,10,sample1280,1,55,7.734986305236816,0.057103872299194336
Co-HeT,2,10,sample1280,1,56,7.947829246520996,0.05700087547302246
Co-HeT,2,10,sample1280,1,57,6.915833950042725,0.056794166564941406
Co-HeT,2,10,sample1280,1,58,7.973672866821289,0.05678200721740723
Co-HeT,2,10,sample1280,1,59,9.347579002380371,0.056769609451293945
Co-HeT,2,10,sample1280,1,60,6.5539703369140625,0.05679130554199219
Co-HeT,2,10,sample1280,1,61,8.35230541229248,0.06683087348937988
Co-HeT,2,10,sample1280,1,62,7.472514629364014,0.05703234672546387
Co-HeT,2,10,sample1280,1,63,8.63475227355957,0.05691814422607422
Co-HeT,2,10,sample1280,1,64,7.1962809562683105,0.056854963302612305
Co-HeT,2,10,sample1280,1,65,8.262836456298828,0.056777238845825195
Co-HeT,2,10,sample1280,1,66,6.691837310791016,0.05682945251464844
Co-HeT,2,10,sample1280,1,67,7.529568195343018,0.056752920150756836
Co-HeT,2,10,sample1280,1,68,8.109439849853516,0.0566706657409668
Co-HeT,2,10,sample1280,1,69,7.826240539550781,0.05690312385559082
Co-HeT,2,10,sample1280,1,70,8.369418144226074,0.05677056312561035
Co-HeT,2,10,sample1280,1,71,7.7095232009887695,0.05718564987182617
Co-HeT,2,10,sample1280,1,72,8.261154174804688,0.05718803405761719
Co-HeT,2,10,sample1280,1,73,7.203159332275391,0.05685567855834961
Co-HeT,2,10,sample1280,1,74,8.913450241088867,0.05715823173522949
Co-HeT,2,10,sample1280,1,75,8.193588256835938,0.05689716339111328
Co-HeT,2,10,sample1280,1,76,8.099183082580566,0.05682802200317383
Co-HeT,2,10,sample1280,1,77,6.625359058380127,0.05686759948730469
Co-HeT,2,10,sample1280,1,78,7.765094757080078,0.05747818946838379
Co-HeT,2,10,sample1280,1,79,8.10229206085205,0.05668783187866211
Co-HeT,2,10,sample1280,1,80,6.568090915679932,0.05700993537902832
Co-HeT,2,10,sample1280,1,81,8.03535270690918,0.05691957473754883
Co-HeT,2,10,sample1280,1,82,10.114139556884766,0.05702018737792969
Co-HeT,2,10,sample1280,1,83,8.213905334472656,0.05701732635498047
Co-HeT,2,10,sample1280,1,84,7.4585723876953125,0.05695748329162598
Co-HeT,2,10,sample1280,1,85,6.432304382324219,0.05684232711791992
Co-HeT,2,10,sample1280,1,86,6.512477397918701,0.05683112144470215
Co-HeT,2,10,sample1280,1,87,6.083047389984131,0.05692577362060547
Co-HeT,2,10,sample1280,1,88,7.107868194580078,0.06269097328186035
Co-HeT,2,10,sample1280,1,89,8.759849548339844,0.05716824531555176
Co-HeT,2,10,sample1280,1,90,8.201160430908203,0.05713939666748047
Co-HeT,2,10,sample1280,1,91,8.649065971374512,0.05685091018676758
Co-HeT,2,10,sample1280,1,92,8.750703811645508,0.05673360824584961
Co-HeT,2,10,sample1280,1,93,8.929600715637207,0.05674242973327637
Co-HeT,2,10,sample1280,1,94,7.704159736633301,0.05680084228515625
Co-HeT,2,10,sample1280,1,95,6.985807418823242,0.05687570571899414
Co-HeT,2,10,sample1280,1,96,7.862675666809082,0.0579073429107666
Co-HeT,2,10,sample1280,1,97,8.111602783203125,0.057126760482788086
Co-HeT,2,10,sample1280,1,98,9.068883895874023,0.056909799575805664
Co-HeT,2,10,sample1280,1,99,8.245979309082031,0.05695676803588867
Co-HeT,2,10,sample1280,1,100,7.8563127517700195,0.057058095932006836
Co-HeT,2,10,sample1280,2,1,6.86357307434082,0.6573138236999512
Co-HeT,2,10,sample1280,2,2,8.102296829223633,0.058017730712890625
Co-HeT,2,10,sample1280,2,3,6.8304948806762695,0.057851552963256836
Co-HeT,2,10,sample1280,2,4,9.739067077636719,0.05813407897949219
Co-HeT,2,10,sample1280,2,5,7.8087158203125,0.05843067169189453
Co-HeT,2,10,sample1280,2,6,7.995272159576416,0.05775332450866699
Co-HeT,2,10,sample1280,2,7,6.952109336853027,0.05768918991088867
Co-HeT,2,10,sample1280,2,8,8.085613250732422,0.057680368423461914
Co-HeT,2,10,sample1280,2,9,7.558629512786865,0.05754423141479492
Co-HeT,2,10,sample1280,2,10,9.349239349365234,0.05763983726501465
Co-HeT,2,10,sample1280,2,11,8.335783004760742,0.0577387809753418
Co-HeT,2,10,sample1280,2,12,5.614223957061768,0.05773568153381348
Co-HeT,2,10,sample1280,2,13,7.547835826873779,0.05762076377868652
Co-HeT,2,10,sample1280,2,14,8.43171215057373,0.0575559139251709
Co-HeT,2,10,sample1280,2,15,6.825033187866211,0.05764293670654297
Co-HeT,2,10,sample1280,2,16,7.696564674377441,0.05762195587158203
Co-HeT,2,10,sample1280,2,17,7.972491264343262,0.05770611763000488
Co-HeT,2,10,sample1280,2,18,9.337250709533691,0.05776357650756836
Co-HeT,2,10,sample1280,2,19,7.334112167358398,0.05772733688354492
Co-HeT,2,10,sample1280,2,20,8.029987335205078,0.05770397186279297
Co-HeT,2,10,sample1280,2,21,7.512232303619385,0.057572126388549805
Co-HeT,2,10,sample1280,2,22,6.435927391052246,0.0577392578125
Co-HeT,2,10,sample1280,2,23,8.500686645507812,0.05766582489013672
Co-HeT,2,10,sample1280,2,24,8.431488037109375,0.05760049819946289
Co-HeT,2,10,sample1280,2,25,9.437444686889648,0.05767035484313965
Co-HeT,2,10,sample1280,2,26,7.580510139465332,0.0576016902923584
Co-HeT,2,10,sample1280,2,27,7.720737457275391,0.057566165924072266
Co-HeT,2,10,sample1280,2,28,7.4415178298950195,0.05756855010986328
Co-HeT,2,10,sample1280,2,29,10.088773727416992,0.05765962600708008
Co-HeT,2,10,sample1280,2,30,6.566018104553223,0.0577542781829834
Co-HeT,2,10,sample1280,2,31,8.926603317260742,0.05767822265625
Co-HeT,2,10,sample1280,2,32,6.655871391296387,0.058199405670166016
Co-HeT,2,10,sample1280,2,33,5.514386177062988,0.057595252990722656
Co-HeT,2,10,sample1280,2,34,8.283123970031738,0.057595014572143555
Co-HeT,2,10,sample1280,2,35,8.105873107910156,0.057538747787475586
Co-HeT,2,10,sample1280,2,36,7.348931789398193,0.05759167671203613
Co-HeT,2,10,sample1280,2,37,11.04319953918457,0.05763673782348633
Co-HeT,2,10,sample1280,2,38,8.263853073120117,0.05759000778198242
Co-HeT,2,10,sample1280,2,39,7.6818413734436035,0.0576937198638916
Co-HeT,2,10,sample1280,2,40,9.505990028381348,0.05766654014587402
Co-HeT,2,10,sample1280,2,41,7.840151309967041,0.057843685150146484
Co-HeT,2,10,sample1280,2,42,9.258978843688965,0.05789375305175781
Co-HeT,2,10,sample1280,2,43,8.22164535522461,0.05790376663208008
Co-HeT,2,10,sample1280,2,44,9.241349220275879,0.05765128135681152
Co-HeT,2,10,sample1280,2,45,8.303144454956055,0.05757403373718262
Co-HeT,2,10,sample1280,2,46,7.847279071807861,0.057591915130615234
Co-HeT,2,10,sample1280,2,47,5.953431129455566,0.05758929252624512
Co-HeT,2,10,sample1280,2,48,9.143996238708496,0.0576319694519043
Co-HeT,2,10,sample1280,2,49,6.764305114746094,0.05763554573059082
Co-HeT,2,10,sample1280,2,50,5.399694442749023,0.05791020393371582
Co-HeT,2,10,sample1280,2,51,8.44466781616211,0.05931711196899414
Co-HeT,2,10,sample1280,2,52,6.0738677978515625,0.057830810546875
Co-HeT,2,10,sample1280,2,53,9.047327041625977,0.057764291763305664
Co-HeT,2,10,sample1280,2,54,6.4931135177612305,0.0576481819152832
Co-HeT,2,10,sample1280,2,55,7.734986305236816,0.057567596435546875
Co-HeT,2,10,sample1280,2,56,7.947829246520996,0.057517051696777344
Co-HeT,2,10,sample1280,2,57,6.915833950042725,0.05754995346069336
Co-HeT,2,10,sample1280,2,58,7.973672866821289,0.05763387680053711
Co-HeT,2,10,sample1280,2,59,9.544235229492188,0.05768299102783203
Co-HeT,2,10,sample1280,2,60,6.5539703369140625,0.05745363235473633
Co-HeT,2,10,sample1280,2,61,8.35230541229248,0.057686805725097656
Co-HeT,2,10,sample1280,2,62,7.486383438110352,0.057564496994018555
Co-HeT,2,10,sample1280,2,63,8.63475227355957,0.05751323699951172
Co-HeT,2,10,sample1280,2,64,7.1962809562683105,0.05755805969238281
Co-HeT,2,10,sample1280,2,65,8.262836456298828,0.05761885643005371
Co-HeT,2,10,sample1280,2,66,6.691837310791016,0.0595545768737793
Co-HeT,2,10,sample1280,2,67,7.529567718505859,0.05763697624206543
Co-HeT,2,10,sample1280,2,68,7.916597366333008,0.057595014572143555
Co-HeT,2,10,sample1280,2,69,7.826240539550781,0.05764031410217285
Co-HeT,2,10,sample1280,2,70,8.369418144226074,0.05756878852844238
Co-HeT,2,10,sample1280,2,71,7.7095232009887695,0.057714223861694336
Co-HeT,2,10,sample1280,2,72,8.261154174804688,0.05763745307922363
Co-HeT,2,10,sample1280,2,73,7.203159332275391,0.05748391151428223
Co-HeT,2,10,sample1280,2,74,8.913450241088867,0.05752754211425781
Co-HeT,2,10,sample1280,2,75,8.193588256835938,0.05758976936340332
Co-HeT,2,10,sample1280,2,76,8.099183082580566,0.0575864315032959
Co-HeT,2,10,sample1280,2,77,6.625358581542969,0.057646751403808594
Co-HeT,2,10,sample1280,2,78,7.765094757080078,0.05763530731201172
Co-HeT,2,10,sample1280,2,79,8.006932258605957,0.05801224708557129
Co-HeT,2,10,sample1280,2,80,6.568090915679932,0.05773806571960449
Co-HeT,2,10,sample1280,2,81,8.07357406616211,0.05773305892944336
Co-HeT,2,10,sample1280,2,82,10.114139556884766,0.05762004852294922
Co-HeT,2,10,sample1280,2,83,8.213905334472656,0.05752110481262207
Co-HeT,2,10,sample1280,2,84,7.4585723876953125,0.05764651298522949
Co-HeT,2,10,sample1280,2,85,6.432304382324219,0.05743861198425293
Co-HeT,2,10,sample1280,2,86,6.512477397918701,0.05764150619506836
Co-HeT,2,10,sample1280,2,87,6.083047389984131,0.05760812759399414
Co-HeT,2,10,sample1280,2,88,7.107868194580078,0.057541608810424805
Co-HeT,2,10,sample1280,2,89,8.759849548339844,0.05747866630554199
Co-HeT,2,10,sample1280,2,90,8.201160430908203,0.05761313438415527
Co-HeT,2,10,sample1280,2,91,8.649065971374512,0.0575413703918457
Co-HeT,2,10,sample1280,2,92,8.750703811645508,0.057511091232299805
Co-HeT,2,10,sample1280,2,93,8.929600715637207,0.057508230209350586
Co-HeT,2,10,sample1280,2,94,7.704159736633301,0.05754280090332031
Co-HeT,2,10,sample1280,2,95,6.985807418823242,0.057540178298950195
Co-HeT,2,10,sample1280,2,96,7.862675666809082,0.05769157409667969
Co-HeT,2,10,sample1280,2,97,8.104399681091309,0.057358503341674805
Co-HeT,2,10,sample1280,2,98,9.068883895874023,0.05785417556762695
Co-HeT,2,10,sample1280,2,99,8.245979309082031,0.05735969543457031
Co-HeT,2,10,sample1280,2,100,7.8563127517700195,0.057724714279174805
Co-HeT,2,10,sample1280,3,1,6.9062113761901855,0.6749367713928223
Co-HeT,2,10,sample1280,3,2,8.072321891784668,0.057214975357055664
