kappa,size,instance_index,instance_name,bks_objective,bks_source_category,bks_source_method,bks_source_mode,bks_source_rep,candidate_count,co_best_count_1e-6,co_best_sources_json
3,20,62,N20_K3_M18_I62,12.514867782592772,DRL,HDRL,sample1280,,29,4,"[{""candidate_source"":""DRL"",""method"":""HDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":12.514867782592772},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":12.514867957714149},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":12.514867957714266},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":12.51486873626709}]"
3,20,63,N20_K3_M18_I63,11.961371494453784,Metaheuristic,IGA,,3,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":11.961371494453784}]"
3,20,64,N20_K3_M18_I64,13.284506326697532,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":13.284506326697532}]"
3,20,65,N20_K3_M18_I65,13.781724468614163,Metaheuristic,IGA,,1,29,2,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":13.781724468614163},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":13.781724468614168}]"
3,20,66,N20_K3_M18_I66,13.69818219733018,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":13.69818219733018}]"
3,20,67,N20_K3_M18_I67,14.137683099715389,Metaheuristic,ALNS,,3,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":3,""objective"":14.137683099715389}]"
3,20,68,N20_K3_M18_I68,11.809828003237689,Metaheuristic,ALNS,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":11.809828003237689}]"
3,20,69,N20_K3_M18_I69,13.162080995073172,Metaheuristic,IGA,,0,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":13.162080995073172}]"
3,20,70,N20_K3_M18_I70,12.808108017677666,Metaheuristic,IGA,,3,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":12.808108017677666}]"
3,20,71,N20_K3_M18_I71,13.022243447669648,Metaheuristic,IGA,,0,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":13.022243447669648}]"
3,20,72,N20_K3_M18_I72,14.581050642314498,Metaheuristic,IGA,,2,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":14.581050642314498}]"
3,20,73,N20_K3_M18_I73,12.50076206917724,Metaheuristic,IGA,,3,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":12.50076206917724}]"
3,20,74,N20_K3_M18_I74,15.995151875401744,Metaheuristic,ALNS,,3,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":3,""objective"":15.995151875401744}]"
3,20,75,N20_K3_M18_I75,14.723172187805176,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":14.723172187805176}]"
3,20,76,N20_K3_M18_I76,16.0405267523904,Metaheuristic,IGA,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":16.0405267523904}]"
3,20,77,N20_K3_M18_I77,14.082732778759713,Metaheuristic,IGA,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":14.082732778759713}]"
3,20,78,N20_K3_M18_I78,13.475455220466928,Metaheuristic,IGA,,2,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":13.475455220466928}]"
3,20,79,N20_K3_M18_I79,15.94548225402832,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":15.94548225402832}]"
3,20,80,N20_K3_M18_I80,14.66951274728592,Metaheuristic,IGA,,2,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":14.66951274728592}]"
3,20,81,N20_K3_M18_I81,14.859563827514648,DRL,TDRL,sample1280,,29,2,"[{""candidate_source"":""DRL"",""method"":""TDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":14.859563827514648},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":14.859564141776712}]"
3,20,82,N20_K3_M18_I82,12.600077174725971,Metaheuristic,IGA,,2,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":12.600077174725971}]"
3,20,83,N20_K3_M18_I83,14.950899124145508,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":14.950899124145508}]"
3,20,84,N20_K3_M18_I84,14.09557641495887,Metaheuristic,ALNS,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":14.09557641495887}]"
3,20,85,N20_K3_M18_I85,14.91852009522698,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":14.91852009522698}]"
3,20,86,N20_K3_M18_I86,11.447639951705492,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":11.447639951705492}]"
3,20,87,N20_K3_M18_I87,14.37246288695392,Metaheuristic,IGA,,2,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":14.37246288695392}]"
3,20,88,N20_K3_M18_I88,13.662670751885743,Gurobi,Gurobi,,,29,2,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":13.662670751885743},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":2,""objective"":13.662670847944137}]"
3,20,89,N20_K3_M18_I89,15.58107089996338,DRL,HDRL,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""HDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":15.58107089996338}]"
3,20,90,N20_K3_M18_I90,14.06346035003662,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":14.06346035003662}]"
3,20,91,N20_K3_M18_I91,14.93231078962492,Metaheuristic,ALNS,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":14.93231078962492}]"
3,20,92,N20_K3_M18_I92,14.786601258152468,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":14.786601258152468}]"
3,20,93,N20_K3_M18_I93,13.130123695172893,Metaheuristic,ALNS,,0,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":0,""objective"":13.130123695172893}]"
3,20,94,N20_K3_M18_I94,13.061426162719728,DRL,HDRL,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""HDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":13.061426162719728}]"
3,20,95,N20_K3_M18_I95,12.269907948625312,Metaheuristic,IGA,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":12.269907948625312}]"
3,20,96,N20_K3_M18_I96,14.814765960536768,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":14.814765960536768}]"
3,20,97,N20_K3_M18_I97,14.17624855041504,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":14.17624855041504}]"
3,20,98,N20_K3_M18_I98,15.65720243048906,Metaheuristic,ALNS,,2,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":2,""objective"":15.65720243048906}]"
3,20,99,N20_K3_M18_I99,14.41727570768825,Metaheuristic,ALNS,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":14.41727570768825}]"
3,20,100,N20_K3_M18_I100,14.962589018679822,Metaheuristic,IGA,,2,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":14.962589018679822}]"
3,50,1,N50_K3_M18_I1,22.79682159423828,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.79682159423828}]"
3,50,2,N50_K3_M18_I2,19.416072845458984,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":19.416072845458984}]"
3,50,3,N50_K3_M18_I3,19.75380516052246,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":19.75380516052246}]"
3,50,4,N50_K3_M18_I4,21.55377197265625,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.55377197265625}]"
3,50,5,N50_K3_M18_I5,20.516849517822266,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.516849517822266}]"
3,50,6,N50_K3_M18_I6,22.034555435180664,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.034555435180664}]"
3,50,7,N50_K3_M18_I7,22.60546493530273,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.60546493530273}]"
3,50,8,N50_K3_M18_I8,21.62258720397949,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.62258720397949}]"
3,50,9,N50_K3_M18_I9,22.714859008789062,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.714859008789062}]"
3,50,10,N50_K3_M18_I10,20.48374366760254,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.48374366760254}]"
3,50,11,N50_K3_M18_I11,23.6142692565918,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":23.6142692565918}]"
3,50,12,N50_K3_M18_I12,22.561176300048828,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.561176300048828}]"
3,50,13,N50_K3_M18_I13,23.37575340270996,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":23.37575340270996}]"
3,50,14,N50_K3_M18_I14,21.2414779663086,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.2414779663086}]"
3,50,15,N50_K3_M18_I15,20.01984596252441,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.01984596252441}]"
3,50,16,N50_K3_M18_I16,23.656702041625977,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":23.656702041625977}]"
3,50,17,N50_K3_M18_I17,20.26059913635254,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.26059913635254}]"
3,50,18,N50_K3_M18_I18,23.154705047607425,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":23.154705047607425}]"
3,50,19,N50_K3_M18_I19,22.91585731506348,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.91585731506348}]"
3,50,20,N50_K3_M18_I20,21.78089904785156,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.78089904785156}]"
3,50,21,N50_K3_M18_I21,24.631649017333984,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":24.631649017333984}]"
3,50,22,N50_K3_M18_I22,18.208539962768555,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":18.208539962768555}]"
3,50,23,N50_K3_M18_I23,22.058984756469727,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.058984756469727}]"
3,50,24,N50_K3_M18_I24,19.18861389160156,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":19.18861389160156}]"
3,50,25,N50_K3_M18_I25,20.468738555908203,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.468738555908203}]"
3,50,26,N50_K3_M18_I26,23.12482261657715,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":23.12482261657715}]"
3,50,27,N50_K3_M18_I27,23.609189987182617,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":23.609189987182617}]"
3,50,28,N50_K3_M18_I28,21.47892951965332,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.47892951965332}]"
3,50,29,N50_K3_M18_I29,18.74595069885254,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":18.74595069885254}]"
3,50,30,N50_K3_M18_I30,25.2257080078125,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":25.2257080078125}]"
3,50,31,N50_K3_M18_I31,21.66836166381836,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.66836166381836}]"
3,50,32,N50_K3_M18_I32,23.41657066345215,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":23.41657066345215}]"
3,50,33,N50_K3_M18_I33,21.634689331054688,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.634689331054688}]"
3,50,34,N50_K3_M18_I34,21.741418838500977,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.741418838500977}]"
3,50,35,N50_K3_M18_I35,22.250486373901367,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.250486373901367}]"
3,50,36,N50_K3_M18_I36,20.300376892089844,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.300376892089844}]"
3,50,37,N50_K3_M18_I37,20.056814193725582,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.056814193725582}]"
3,50,38,N50_K3_M18_I38,20.85113525390625,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.85113525390625}]"
3,50,39,N50_K3_M18_I39,21.242345809936523,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.242345809936523}]"
3,50,40,N50_K3_M18_I40,25.54572868347168,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":25.54572868347168}]"
3,50,41,N50_K3_M18_I41,21.542394638061523,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.542394638061523}]"
3,50,42,N50_K3_M18_I42,19.8078670501709,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":19.8078670501709}]"
3,50,43,N50_K3_M18_I43,21.347341537475582,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.347341537475582}]"
3,50,44,N50_K3_M18_I44,22.25680351257324,DRL,MVMoE,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""MVMoE"",""mode"":""sample1280"",""rep"":"""",""objective"":22.25680351257324}]"
3,50,45,N50_K3_M18_I45,20.932537078857425,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.932537078857425}]"
3,50,46,N50_K3_M18_I46,21.53159523010254,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.53159523010254}]"
3,50,47,N50_K3_M18_I47,22.475156784057617,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.475156784057617}]"
3,50,48,N50_K3_M18_I48,21.855194091796875,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.855194091796875}]"
3,50,49,N50_K3_M18_I49,23.156360626220703,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":23.156360626220703}]"
3,50,50,N50_K3_M18_I50,20.717527389526367,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.717527389526367}]"
3,50,51,N50_K3_M18_I51,20.492042541503903,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.492042541503903}]"
3,50,52,N50_K3_M18_I52,22.80759048461914,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.80759048461914}]"
3,50,53,N50_K3_M18_I53,24.531539916992188,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":24.531539916992188}]"
3,50,54,N50_K3_M18_I54,22.74888229370117,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.74888229370117}]"
3,50,55,N50_K3_M18_I55,22.9027042388916,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.9027042388916}]"
3,50,56,N50_K3_M18_I56,23.53882026672364,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":23.53882026672364}]"
3,50,57,N50_K3_M18_I57,21.274253845214844,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.274253845214844}]"
3,50,58,N50_K3_M18_I58,21.73820877075196,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.73820877075196}]"
3,50,59,N50_K3_M18_I59,23.754199981689453,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":23.754199981689453}]"
