method,kappa,size,mode,robot_num_list,sample_width,training_seed,eval_seed,instance_index,instance_id,instance_filename,objective,distance,tardiness,replay_objective,objective_replay_error,model_objective,model_replay_residual,model_replay_tolerance,feasible,status,tour
ECHO,3,100,sample1280,"[4,6,8]",1280,1234,20260827,19,I19,N100_K3_M18_I19.xlsx,32.1573371887207,59.18202972412109,5.132643222808838,32.1573371887207,0.0,32.1573371887207,0.0,1.52587890625e-05,True,SUCCEEDED,"[86,1,6,14,5,3,8,16,28,0,7,11,67,2,9,17,34,0,4,15,98,1,6,11,35,2,5,12,62,0,7,14,1,0,4,15,45,1,6,11,11,3,8,16,88,2,9,17,63,0,7,14,80,3,8,12,79,2,5,16,32,1,6,11,39,3,8,12,73,0,4,15,87,2,5,16,56,1,6,11,0,3,9,17,94,0,7,14,84,3,9,17,29,1,6,11,26,2,5,16,10,0,4,15,20,2,5,16,44,3,9,17,40,0,7,14,64,1,8,12,8,0,4,15,57,2,5,16,82,3,9,17,66,1,8,12,43,0,7,14,9,2,5,16,89,1,8,12,12,3,9,17,49,0,7,14,46,2,5,16,37,3,9,17,17,1,8,12,53,0,7,14,31,2,5,16,21,1,8,12,38,3,9,17,76,0,7,14,90,2,5,16,19,1,8,12,47,0,7,14,22,2,5,16,15,3,9,17,2,1,8,12,65,3,9,17,41,1,8,12,51,0,7,14,78,3,9,17,24,2,5,16,70,0,7,14,81,1,8,12,58,3,9,17,48,1,8,12,97,0,7,14,77,2,5,16,92,1,8,12,7,3,9,17,42,2,5,16,93,0,7,14,61,3,9,17,75,1,8,12,59,2,5,16,74,0,7,14,6,1,8,12,52,2,5,16,16,3,9,17,13,0,7,14,95,3,9,17,69,0,7,14,27,2,5,16,50,1,8,12,33,3,9,17,54,2,5,16,55,0,7,14,99,2,5,16,60,1,8,12,14,1,8,12,36,1,8,12,30,0,7,14,96,3,9,17,85,2,5,16,68,0,7,14,4,1,8,12,83,0,7,14,23,2,5,16,91,3,9,17,71,0,7,14,72,0,7,14,25,1,8,12,18,2,5,16,3,1,5,16]"
ECHO,3,100,sample1280,"[4,6,8]",1280,1234,20260827,20,I20,N100_K3_M18_I20.xlsx,32.507469177246094,57.950958251953125,7.063979625701904,32.507469177246094,0.0,32.507469177246094,0.0,1.52587890625e-05,True,SUCCEEDED,"[85,0,7,11,50,1,9,13,33,3,5,15,60,2,6,10,30,0,8,14,0,2,4,12,29,0,7,11,97,1,9,13,10,3,6,15,65,0,8,14,51,2,4,12,6,1,9,13,54,3,5,10,25,0,7,11,8,0,8,14,28,3,6,15,15,2,4,12,49,1,9,13,46,0,7,11,3,3,6,15,47,1,9,13,19,0,5,10,40,2,4,12,32,3,6,15,89,0,8,14,82,2,4,12,53,1,9,13,64,0,5,10,7,3,6,15,77,2,4,12,13,0,8,14,39,1,7,11,48,3,6,15,18,1,9,13,34,0,8,14,92,2,4,12,74,3,6,15,55,1,9,13,12,0,8,14,9,2,4,12,88,3,6,15,14,1,9,13,79,1,9,13,43,2,7,11,83,0,8,14,68,3,6,15,84,2,7,11,80,0,8,14,58,1,9,13,38,3,6,15,69,0,8,14,81,2,7,11,91,3,6,15,37,2,7,11,71,0,8,14,42,1,9,13,23,3,6,15,62,0,8,14,27,1,9,13,78,3,6,15,90,2,7,11,41,0,8,14,57,1,9,13,56,2,7,11,45,3,6,15,11,0,8,14,67,1,9,13,59,3,6,15,73,2,7,11,52,0,8,14,26,2,7,11,63,1,9,13,96,3,6,15,35,2,7,11,61,0,8,14,20,3,6,15,72,1,9,13,94,0,8,14,75,3,6,15,17,3,6,15,87,2,7,11,95,1,9,13,86,0,8,14,1,1,9,13,93,3,6,15,98,1,9,13,31,2,7,11,66,3,6,15,2,1,9,13,24,0,8,14,70,1,9,13,99,2,7,11,76,3,6,15,5,0,8,14,36,3,6,15,44,2,7,11,21,1,9,13,16,2,7,11,22,0,8,14,4,2,7,14]"
ECHO,3,100,sample1280,"[4,6,8]",1280,1234,20260827,21,I21,N100_K3_M18_I21.xlsx,33.50321960449219,60.15709686279297,6.849338531494141,33.50321960449219,0.0,33.50321960449219,0.0,1.52587890625e-05,True,SUCCEEDED,"[74,3,7,13,17,1,8,12,60,0,9,16,93,2,5,10,44,0,4,14,8,3,6,15,49,3,7,13,19,0,9,16,90,2,5,10,45,1,8,12,63,3,6,15,33,0,9,16,40,3,7,13,82,2,4,14,13,1,8,12,76,3,6,15,68,0,9,16,39,1,8,12,72,2,7,13,18,3,6,15,91,0,9,16,6,1,5,10,7,3,6,15,77,2,7,13,59,1,5,10,97,0,9,16,5,2,7,13,1,3,4,14,14,1,5,10,99,2,7,13,43,0,9,16,10,3,6,15,11,0,9,16,30,3,4,14,21,1,8,12,78,2,7,13,15,3,6,15,20,1,5,10,3,0,9,16,92,1,5,10,34,3,6,15,75,2,7,13,84,3,6,15,71,1,5,10,79,0,9,16,57,1,5,10,41,2,7,13,86,3,6,15,73,0,9,16,16,1,5,10,95,3,6,15,29,2,7,13,52,1,5,10,4,2,7,13,87,0,9,16,46,3,6,15,12,2,7,13,69,1,5,10,27,0,9,16,38,3,6,15,48,2,7,13,36,0,9,16,67,1,5,10,2,2,7,13,98,3,6,15,25,1,5,10,85,0,9,16,51,2,7,13,53,1,5,10,9,3,6,15,55,0,9,16,23,2,7,13,94,1,5,10,62,3,6,15,37,0,9,16,66,0,9,16,32,2,7,13,89,0,9,16,61,3,6,15,31,1,5,10,56,2,7,13,42,3,6,15,26,1,5,10,80,3,6,15,58,2,7,13,83,3,6,15,65,1,5,10,81,0,9,16,88,2,7,13,22,3,6,15,28,2,7,13,0,1,5,10,64,0,9,16,24,2,7,13,54,3,6,15,35,0,9,16,96,2,7,13,70,1,5,10,47,0,9,16,50,1,5,10]"
ECHO,3,100,sample1280,"[4,6,8]",1280,1234,20260827,22,I22,N100_K3_M18_I22.xlsx,32.90477752685547,58.22959899902344,7.579956531524658,32.90477752685547,0.0,32.90477752685547,0.0,1.52587890625e-05,True,SUCCEEDED,"[6,2,5,12,4,1,8,10,66,0,6,17,73,3,7,11,89,2,9,16,53,0,4,13,41,1,8,10,32,3,7,11,29,2,5,12,2,1,8,10,11,0,6,17,58,2,9,16,20,3,7,11,30,0,6,17,39,1,8,12,36,3,7,11,74,2,5,13,95,1,8,10,33,2,4,16,81,3,7,11,59,0,6,17,40,1,8,12,47,2,9,13,71,3,7,11,67,2,4,16,88,0,6,17,43,2,9,13,87,3,7,11,8,0,6,17,64,1,8,12,19,2,4,16,10,3,7,11,86,0,6,17,7,2,9,13,1,1,8,10,61,2,4,16,42,0,6,17,15,1,8,12,24,3,7,11,26,0,6,17,84,1,8,12,12,2,4,16,18,3,7,11,17,2,9,13,78,0,6,17,98,3,7,11,90,1,8,12,38,0,6,17,82,2,9,13,0,3,7,11,79,1,8,12,96,0,6,17,35,2,4,16,25,3,7,11,60,0,6,17,27,1,8,12,94,2,9,13,51,3,7,11,55,1,8,12,72,2,4,16,5,0,6,17,70,2,9,13,45,3,7,11,48,1,8,12,97,0,6,17,92,2,9,13,31,1,8,12,68,0,6,17,62,2,9,13,91,3,7,11,99,0,6,17,57,1,8,12,14,3,7,11,28,3,7,11,83,0,6,17,77,2,9,13,85,1,8,12,16,3,7,11,37,2,9,13,49,1,8,12,80,0,6,17,44,3,7,11,23,3,7,11,63,1,8,12,46,2,9,13,21,0,6,17,54,1,8,12,93,3,7,11,75,2,9,13,65,0,6,17,34,1,8,12,52,2,9,13,22,0,6,17,13,2,9,13,50,3,7,11,56,1,8,12,76,0,6,17,69,2,9,13,3,3,7,11,9,0,6,17]"
ECHO,3,100,sample1280,"[4,6,8]",1280,1234,20260827,23,I23,N100_K3_M18_I23.xlsx,35.59374237060547,61.13417053222656,10.053316116333008,35.59374237060547,0.0,35.59374237060547,0.0,1.52587890625e-05,True,SUCCEEDED,"[98,3,6,17,25,0,9,16,84,1,7,13,63,2,4,10,0,3,5,15,70,2,8,11,81,3,6,17,95,1,7,13,6,0,9,16,9,2,5,15,74,3,6,17,69,2,4,10,45,0,9,16,19,1,7,13,30,0,9,16,61,3,6,17,32,2,5,11,13,1,7,13,37,3,6,17,54,2,8,15,31,1,7,13,93,2,4,10,91,3,6,17,3,0,9,16,7,2,4,10,18,1,7,13,26,3,5,11,40,0,9,16,28,2,4,10,43,1,7,13,85,0,9,16,92,2,4,10,67,3,5,11,14,3,6,17,47,1,7,13,65,2,5,11,49,0,9,16,42,3,6,17,57,3,6,17,87,0,9,16,50,2,8,15,75,1,7,13,33,2,5,11,38,3,6,17,4,0,9,16,11,2,8,15,99,1,7,13,36,3,6,17,34,2,8,15,72,1,7,13,16,3,6,17,24,0,9,16,78,2,8,15,96,1,7,13,5,3,6,17,10,0,9,16,73,2,8,15,62,1,7,13,64,2,8,15,44,3,6,17,68,0,9,16,51,1,7,13,88,3,6,17,80,0,9,16,79,2,8,15,48,1,7,13,39,0,9,16,89,1,7,13,83,3,6,17,8,2,8,15,52,0,9,16,29,1,7,13,22,3,6,17,56,0,9,16,60,0,9,16,12,2,8,15,97,1,7,13,15,3,6,17,58,0,9,16,86,1,7,13,17,2,8,15,20,0,9,16,77,1,7,13,82,2,8,15,41,3,6,17,59,2,8,15,55,0,9,16,53,1,7,13,66,3,6,17,94,2,8,15,1,0,9,16,71,3,6,17,90,2,8,15,35,1,7,13,2,3,6,17,46,2,8,15,21,1,7,13,76,3,6,17,23,0,9,16,27,0,9,16]"
ECHO,3,100,sample1280,"[4,6,8]",1280,1234,20260827,24,I24,N100_K3_M18_I24.xlsx,36.028717041015625,63.13335800170898,8.924077987670898,36.028717041015625,0.0,36.02872085571289,3.814697265625e-06,1.52587890625e-05,True,SUCCEEDED,"[32,3,8,15,88,2,6,11,1,1,9,12,25,0,4,16,98,3,7,13,71,0,4,16,49,1,5,17,21,2,6,11,66,3,9,12,73,1,5,17,24,0,8,15,96,3,7,13,68,2,6,11,92,2,6,11,35,3,9,12,62,1,5,17,6,0,4,16,45,2,6,11,59,0,4,16,47,1,5,17,55,3,7,13,38,2,6,11,37,3,9,12,75,1,5,17,28,0,4,16,12,3,8,15,42,2,6,11,95,0,4,16,99,1,5,17,91,3,7,13,7,2,6,11,58,0,4,16,54,1,5,17,44,3,7,13,8,1,9,12,23,2,6,11,82,3,7,13,77,0,4,16,53,1,5,17,89,1,5,17,83,2,6,11,16,3,7,13,30,1,5,17,61,2,6,11,64,0,4,16,90,2,6,11,19,3,7,13,63,0,8,15,93,1,5,17,18,0,9,12,48,1,5,17,43,2,6,11,80,0,8,15,60,3,7,13,17,2,6,11,22,0,8,15,85,3,7,13,36,2,6,11,79,1,5,17,13,0,8,15,26,2,6,11,65,3,7,13,56,1,5,17,3,3,7,13,69,0,8,15,9,1,5,17,10,3,7,13,78,0,8,15,0,2,6,11,50,1,5,17,15,0,8,15,87,2,6,11,27,1,5,17,40,3,7,13,4,0,8,15,51,3,7,13,70,1,5,17,84,3,7,13,39,0,8,15,72,2,6,11,33,3,7,13,14,2,6,11,29,0,8,15,31,1,5,17,20,3,7,13,86,0,8,15,11,2,6,11,81,0,8,15,74,1,5,17,52,3,7,13,57,2,6,11,5,0,8,15,76,1,5,17,34,3,7,13,94,0,8,15,67,1,5,17,41,3,7,13,97,2,6,11,46,2,6,11,2,0,8,15]"
ECHO,3,100,sample1280,"[4,6,8]",1280,1234,20260827,25,I25,N100_K3_M18_I25.xlsx,36.49381637573242,63.645294189453125,9.342337608337402,36.49381637573242,0.0,36.49381637573242,0.0,1.52587890625e-05,True,SUCCEEDED,"[88,1,5,10,33,0,6,14,63,3,9,12,1,2,7,16,18,0,4,13,50,1,8,15,6,3,9,12,15,2,5,10,89,1,7,16,83,0,4,13,73,2,6,14,17,1,7,16,96,0,4,13,28,3,9,12,98,2,5,10,27,1,7,16,14,0,4,13,44,3,9,12,65,2,6,14,66,2,5,10,47,0,4,13,94,1,6,14,52,3,9,12,5,2,5,10,21,1,8,15,48,2,5,10,46,3,9,12,45,0,4,13,35,1,8,15,8,2,5,10,39,3,9,12,22,0,4,13,75,2,6,14,70,1,8,15,4,0,4,13,24,3,9,12,29,2,5,10,56,1,8,15,64,2,6,14,30,0,7,16,26,1,8,15,25,2,5,10,23,3,9,12,68,1,6,14,19,0,4,13,67,2,5,10,11,3,9,12,79,2,5,10,43,1,6,14,59,0,4,13,42,3,9,12,76,1,6,14,69,0,4,13,7,3,9,12,0,2,5,10,81,1,6,14,80,0,4,13,82,2,5,10,58,3,9,12,38,1,6,14,72,3,9,12,37,2,5,10,31,0,4,13,84,3,9,12,49,1,6,14,20,2,5,10,36,0,4,13,91,3,9,12,93,1,6,14,97,2,5,10,34,0,4,13,40,1,6,14,61,3,9,12,51,2,5,10,60,2,5,10,90,1,6,14,92,0,4,13,78,3,9,12,16,2,5,10,55,0,4,13,77,1,6,14,57,3,9,12,74,0,4,13,85,2,5,10,10,3,9,12,53,0,4,13,95,3,9,12,87,0,4,13,54,1,6,14,71,2,5,10,99,1,6,14,2,3,9,12,3,2,5,10,32,0,4,13,86,0,4,13,13,0,4,13,12,3,9,12,62,1,6,14,9,1,6,14,41,2,5,10]"
ECHO,3,100,sample1280,"[4,6,8]",1280,1234,20260827,26,I26,N100_K3_M18_I26.xlsx,33.03280258178711,60.76828384399414,5.297320365905762,33.03280258178711,0.0,33.03280258178711,0.0,1.52587890625e-05,True,SUCCEEDED,"[79,2,7,15,66,0,8,16,34,1,4,13,23,3,6,10,32,2,5,11,45,1,9,17,99,3,7,15,69,3,6,10,31,0,8,16,3,1,9,17,53,2,5,11,29,1,4,13,22,3,7,15,82,0,8,16,18,2,5,11,7,1,6,10,86,3,7,15,81,0,8,16,56,1,9,17,24,2,5,11,89,3,7,15,70,1,6,10,80,0,8,16,27,3,7,15,51,1,9,17,52,2,5,11,97,0,8,16,13,3,7,15,15,1,6,10,35,2,5,11,19,1,9,17,47,0,8,16,72,3,6,10,25,2,5,11,33,1,4,13,75,3,7,15,38,0,8,16,64,1,9,17,9,3,6,10,68,0,8,16,77,2,5,11,8,1,4,13,43,3,6,10,73,1,4,13,95,0,8,16,37,2,5,11,26,2,5,11,98,1,4,13,91,0,8,16,21,3,6,10,0,2,5,11,17,3,6,10,5,1,4,13,16,0,8,16,12,0,8,16,58,1,4,13,10,3,6,10,85,2,5,11,88,3,6,10,87,1,4,13,54,0,8,16,30,2,5,11,1,1,4,13,67,0,8,16,46,3,6,10,2,2,5,11,93,0,8,16,39,1,4,13,92,2,5,11,57,3,6,10,62,2,5,11,44,0,8,16,42,1,4,13,28,2,5,11,96,3,6,10,76,3,6,10,94,1,4,13,4,0,8,16,90,0,8,16,14,3,6,10,11,1,4,13,83,2,5,11,6,0,8,16,48,3,6,10,59,2,5,11,78,1,4,13,20,0,8,16,74,1,4,13,40,2,5,11,60,3,6,10,63,1,4,13,55,1,4,13,41,2,5,11,36,3,6,10,71,2,5,11,61,0,8,16,65,3,6,10,49,1,4,13,84,0,8,16,50,0,8,16]"
ECHO,3,100,sample1280,"[4,6,8]",1280,1234,20260827,27,I27,N100_K3_M18_I27.xlsx,35.859100341796875,62.29984664916992,9.41835117340088,35.859100341796875,0.0,35.859100341796875,0.0,1.52587890625e-05,True,SUCCEEDED,"[85,0,9,13,81,1,6,16,27,2,7,12,82,3,4,17,60,1,5,11,66,0,8,15,37,3,4,17,12,2,7,12,21,0,9,13,22,2,7,12,71,1,6,16,61,3,4,17,69,1,6,16,14,0,8,15,29,0,9,13,23,2,7,12,53,3,4,17,7,0,8,15,15,1,5,11,73,2,7,12,95,0,9,13,65,1,6,16,38,3,4,17,9,2,7,12,4,3,4,17,44,1,5,11,1,0,9,13,94,2,7,12,2,3,4,17,86,1,6,16,30,0,9,13,11,3,4,17,57,1,5,11,77,0,9,13,18,2,7,12,72,3,4,17,25,1,6,16,10,0,9,13,49,2,7,12,31,1,8,15,56,2,7,12,41,3,4,17,74,0,9,13,51,1,8,15,3,2,7,12,50,3,4,17,48,0,9,13,98,2,7,12,80,3,4,17,99,1,8,15,42,2,7,12,43,0,5,11,26,3,4,17,39,0,6,16,59,0,6,16,67,2,7,12,6,1,8,15,97,2,7,12,17,1,8,15,0,3,4,17,64,0,6,16,32,1,8,15,79,2,7,12,70,3,4,17,92,2,7,12,33,3,4,17,55,0,6,16,75,2,7,12,8,1,8,15,58,3,4,17,90,0,6,16,96,1,8,15,45,2,7,12,62,3,4,17,84,0,6,16,47,1,8,15,88,2,7,12,54,1,8,15,78,0,6,16,34,2,7,12,24,0,6,16,35,3,4,17,40,0,6,16,5,2,7,12,76,1,8,15,68,0,6,16,36,3,4,17,93,2,7,12,16,1,8,15,87,0,6,16,89,3,4,17,91,1,8,15,28,2,7,12,83,3,4,17,52,0,6,16,63,1,8,15,13,2,7,12,20,1,8,15,19,0,6,16,46,3,4,17]"
ECHO,3,100,sample1280,"[4,6,8]",1280,1234,20260827,28,I28,N100_K3_M18_I28.xlsx,36.47629165649414,64.13959503173828,8.81298828125,36.47629165649414,0.0,36.47629165649414,0.0,1.52587890625e-05,True,SUCCEEDED,"[60,3,9,11,89,2,8,14,58,0,7,15,24,1,6,16,11,3,4,17,61,2,5,13,55,1,6,16,68,0,7,15,54,2,5,13,9,0,7,15,73,3,9,11,47,1,6,16,16,2,5,13,39,3,4,17,8,3,8,14,78,0,7,15,65,1,9,11,33,2,5,13,76,0,7,15,19,1,4,17,93,3,8,14,62,2,5,13,59,3,8,14,96,0,6,16,81,1,4,17,30,2,5,13,40,0,6,16,27,3,8,14,43,1,4,17,6,0,7,15,12,2,5,13,77,2,5,13,67,3,8,14,64,0,6,16,52,1,4,17,20,0,7,15,46,2,5,13,42,3,8,14,1,0,6,16,87,1,4,17,5,2,5,13,79,0,7,15,72,3,8,14,90,2,5,13,0,1,4,17,17,0,9,11,95,1,4,17,80,2,5,16,3,1,4,17,75,0,6,13,84,3,8,14,36,3,8,14,41,2,5,16,94,0,6,13,50,3,8,14,22,3,8,14,56,2,7,16,38,1,4,17,15,3,8,14,51,0,6,13,31,3,8,14,28,2,5,16,82,1,4,17,70,0,6,13,63,3,8,14,85,2,5,16,21,1,4,17,34,0,6,13,97,1,4,17,10,3,8,14,48,0,6,13,57,1,4,17,35,0,6,13,37,2,5,16,4,3,8,14,32,1,4,17,13,2,5,16,26,3,8,14,91,0,6,13,53,1,4,17,18,3,8,14,98,2,5,16,74,1,4,17,14,3,8,14,69,0,6,13,49,0,6,13,88,2,5,16,83,1,4,17,66,0,6,13,23,1,4,17,86,3,8,14,2,0,6,13,45,1,4,17,25,2,5,16,7,1,4,17,92,3,8,14,29,2,5,16,44,1,4,17,71,0,6,13,99,2,5,16]"
ECHO,3,100,sample1280,"[4,6,8]",1280,1234,20260827,29,I29,N100_K3_M18_I29.xlsx,36.224403381347656,65.25211334228516,7.196691513061523,36.224403381347656,0.0,36.224403381347656,0.0,1.52587890625e-05,True,SUCCEEDED,"[27,3,8,16,48,1,6,13,37,2,9,17,45,0,5,14,51,1,4,12,36,3,7,15,9,0,6,13,26,2,9,17,62,1,4,12,20,3,5,14,0,2,9,17,80,0,8,16,5,3,7,15,87,1,4,12,38,2,9,17,88,3,7,15,23,0,8,16,43,1,4,12,42,0,8,16,66,2,9,17,28,3,7,15,78,0,8,16,83,1,4,12,17,2,9,17,21,3,5,14,31,1,4,12,14,0,8,16,24,2,9,17,77,3,6,13,68,3,5,14,39,0,8,16,22,1,7,15,60,3,5,14,75,0,8,16,97,2,9,17,96,1,7,15,52,0,8,16,58,3,5,14,67,2,9,17,64,1,7,15,12,0,8,16,44,2,9,17,89,3,5,14,63,1,7,15,71,0,8,16,3,1,4,12,95,2,9,17,61,3,5,14,73,1,6,13,57,0,8,16,82,2,9,17,8,3,5,14,94,1,6,13,13,0,8,16,93,2,9,17,69,1,6,13,25,0,8,16,19,3,5,14,79,2,9,17,65,1,4,12,98,0,8,16,2,2,9,17,7,1,4,12,70,0,8,16,84,2,9,17,29,1,4,12,10,3,5,14,15,3,5,14,74,2,9,17,1,1,4,12,86,3,5,14,18,0,8,16,53,3,5,14,41,1,4,12,76,0,8,16,56,2,9,17,35,3,5,14,30,1,4,12,32,0,8,16,11,2,9,17,55,0,8,16,34,1,4,12,6,3,5,14,54,2,9,17,81,3,5,14,72,1,4,12,4,0,8,16,40,2,9,17,99,3,5,14,16,0,8,16,46,2,9,17,92,0,8,16,47,1,4,12,49,3,5,14,59,3,5,14,91,0,8,16,85,2,9,17,90,3,5,14,50,0,8,16,33,1,4,12]"
ECHO,3,100,sample1280,"[4,6,8]",1280,1234,20260827,30,I30,N100_K3_M18_I30.xlsx,32.2150764465332,59.8486557006836,4.581498146057129,32.2150764465332,0.0,32.2150764465332,0.0,1.52587890625e-05,True,SUCCEEDED,"[9,3,4,10,97,1,6,17,18,0,7,14,1,2,8,15,31,0,9,11,66,3,5,13,6,1,6,17,58,3,4,10,85,2,8,15,72,0,7,14,21,3,5,13,64,1,6,17,44,2,8,15,94,3,4,10,86,0,9,11,15,1,6,17,36,3,5,13,67,0,9,11,75,2,8,15,38,3,7,14,53,1,6,17,11,0,9,11,48,3,5,13,20,2,8,15,68,2,8,15,13,1,6,17,16,3,4,10,49,0,9,11,98,2,8,15,63,1,6,17,95,3,5,13,62,3,7,14,0,0,9,11,82,2,8,15,54,3,5,13,5,1,6,17,22,2,8,15,42,3,7,14,51,0,9,11,40,3,5,13,81,1,6,17,10,0,9,11,8,2,8,15,33,3,4,10,89,0,9,11,90,1,6,17,37,3,4,10,93,2,8,15,23,3,4,10,17,1,6,17,35,2,8,15,57,0,9,11,7,3,4,10,24,1,6,17,14,2,8,15,77,0,9,11,47,3,4,10,61,1,6,17,55,0,9,11,65,2,8,15,79,0,9,11,3,1,6,17,88,3,4,10,87,2,8,15,80,1,6,17,56,1,6,17,12,0,9,11,27,2,8,15,96,3,4,10,26,0,9,11,30,3,4,10,74,1,6,17,50,2,8,15,4,0,9,11,25,2,8,15,29,1,6,17,84,0,9,11,71,1,6,17,99,3,4,10,34,2,8,15,19,3,4,10,41,1,6,17,59,0,9,11,70,3,4,10,76,2,8,15,78,1,6,17,69,2,8,15,92,0,9,11,91,0,9,11,73,1,6,17,83,3,4,10,46,1,6,17,60,0,9,11,39,2,8,15,52,3,4,10,45,0,9,11,43,3,4,10,32,2,8,15,2,1,6,17,28,0,9,11]"
ECHO,3,100,sample1280,"[4,6,8]",1280,1234,20260827,31,I31,N100_K3_M18_I31.xlsx,32.54338455200195,58.93170547485352,6.155066967010498,32.54338455200195,0.0,32.54338455200195,0.0,1.52587890625e-05,True,SUCCEEDED,"[34,2,8,13,96,3,5,10,20,0,4,16,62,1,6,12,71,1,7,17,44,2,9,11,97,3,5,10,30,0,4,16,9,2,8,13,53,1,7,17,70,3,6,12,4,2,9,11,31,0,4,16,25,1,7,17,49,3,5,10,67,2,8,13,89,0,4,16,72,3,6,12,85,2,9,11,57,1,7,17,66,0,4,13,51,2,8,11,1,3,6,12,90,0,4,16,3,2,9,10,38,3,6,12,80,1,7,17,63,0,4,13,6,3,5,12,52,1,7,17,47,2,9,10,79,0,4,13,41,2,9,10,94,1,7,17,26,3,6,12,5,0,4,13,36,2,9,10,76,3,5,12,50,0,4,13,73,1,7,17,45,0,4,13,91,1,7,17,40,2,8,11,27,3,6,12,14,1,7,17,22,2,8,11,33,0,4,13,92,3,6,12,46,2,8,11,10,1,7,17,54,0,4,13,84,3,6,12,2,0,4,13,28,1,7,17,24,2,8,11,93,3,6,12,13,0,4,13,55,1,7,17,95,2,8,11,59,0,4,13,15,3,6,12,69,1,7,17,58,2,8,11,8,3,6,12,81,1,7,17,98,0,4,13,17,3,6,12,11,2,8,11,68,1,7,17,99,0,4,13,74,3,6,12,77,1,7,17,12,2,8,11,39,0,4,13,35,3,6,12,32,2,8,11,82,1,7,17,21,1,7,17,56,2,8,11,43,0,4,13,88,3,6,12,64,2,8,11,42,1,7,17,86,3,6,12,61,0,4,13,78,0,4,13,87,1,7,17,83,2,8,11,37,1,7,17,16,3,6,12,48,1,7,17,29,0,4,13,7,1,7,17,75,3,6,12,0,0,4,13,19,2,8,11,23,2,8,11,65,0,4,13,18,3,6,12,60,3,6,12]"
ECHO,3,100,sample1280,"[4,6,8]",1280,1234,20260827,32,I32,N100_K3_M18_I32.xlsx,34.94853210449219,62.83729934692383,7.059764862060547,34.94853210449219,0.0,34.94853210449219,0.0,1.52587890625e-05,True,SUCCEEDED,"[25,1,9,17,98,3,8,13,10,2,7,15,4,0,4,11,56,2,5,10,47,1,6,12,30,3,8,13,73,2,7,15,0,0,4,11,94,1,9,17,80,2,5,10,13,3,8,13,42,1,6,12,86,0,4,11,32,2,7,15,91,3,8,13,64,2,5,10,23,1,9,17,15,0,4,11,90,1,9,17,67,3,8,13,43,2,7,15,24,0,6,12,93,1,9,17,48,2,7,15,88,0,4,11,18,1,9,17,51,3,8,13,55,0,4,12,58,2,7,15,46,0,6,11,89,1,9,17,87,3,8,13,9,0,5,10,2,1,9,17,19,2,7,15,68,3,8,13,29,2,7,15,85,1,9,17,52,0,6,11,20,0,6,11,81,3,8,13,69,2,7,15,16,1,9,17,70,2,7,15,36,0,6,11,53,3,8,13,41,1,9,17,11,3,8,13,31,2,7,15,17,0,6,11,72,1,9,17,79,2,7,15,62,3,8,13,77,1,9,17,27,0,6,11,60,2,7,15,95,3,8,13,66,0,6,11,50,1,9,17,12,2,7,15,14,0,6,11,8,3,8,13,61,1,9,17,39,0,6,11,78,2,7,15,34,1,9,17,6,0,6,11,92,3,8,13,65,1,9,17,99,2,7,15,84,3,8,13,3,0,6,11,96,2,7,15,54,1,9,17,40,0,6,11,83,2,7,15,35,3,8,13,37,1,9,17,97,2,7,15,5,3,8,13,28,0,6,11,57,3,8,13,71,1,9,17,59,2,7,15,63,0,6,11,45,1,9,17,1,3,8,13,49,1,9,17,44,0,6,11,22,3,8,13,26,2,7,15,82,2,7,15,33,0,6,11,38,3,8,13,7,1,9,17,74,0,6,11,21,2,7,15,76,3,8,13,75,1,9,17]"
