dataset_id,method,size,instance,instance_index,training_seed,eval_seed,decode,objective,travel_time,tardiness,travel_distance,runtime_s,objective_replay_error,peak_gpu_memory_bytes,status
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I31.xlsx,31,1234,20260825,sample-1280,1310.0,2157.5,462.50000000000017,2360.0,0.06276364007499069,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I32.xlsx,32,1234,20260825,sample-1280,1836.5833333333335,2651.666666666667,1021.5000000000002,2925.0,0.06286440999247134,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I33.xlsx,33,1234,20260825,sample-1280,1765.75,2651.666666666667,879.8333333333331,2905.0,0.06253542192280293,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I34.xlsx,34,1234,20260825,sample-1280,1276.916666666667,2356.666666666667,197.16666666666674,2595.0,0.0628186899702996,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I35.xlsx,35,1234,20260825,sample-1280,1399.8333333333335,2308.3333333333335,491.33333333333326,2520.0,0.06267114100046456,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I36.xlsx,36,1234,20260825,sample-1280,1511.5833333333337,2482.5000000000005,540.6666666666669,2740.0,0.06260190194007009,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I37.xlsx,37,1234,20260825,sample-1280,1441.7500000000005,2449.1666666666674,434.3333333333335,2710.0,0.06257295201066881,2.2737367544323206e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I38.xlsx,38,1234,20260825,sample-1280,1465.166666666667,2246.666666666667,683.6666666666669,2500.0,0.06293712905608118,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I39.xlsx,39,1234,20260825,sample-1280,1589.3333333333337,2313.3333333333335,865.3333333333338,2550.0,0.06231956405099481,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I40.xlsx,40,1234,20260825,sample-1280,1438.3333333333335,2464.166666666667,412.5000000000002,2705.0,0.06250739307142794,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I41.xlsx,41,1234,20260825,sample-1280,1382.1666666666667,2337.5,426.8333333333335,2595.0,0.06289118889253587,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I42.xlsx,42,1234,20260825,sample-1280,1614.8333333333335,2590.0,639.6666666666667,2820.0,0.0626128010917455,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I43.xlsx,43,1234,20260825,sample-1280,1273.1666666666667,1993.3333333333335,553.0000000000001,2205.0,0.06244681298267096,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I44.xlsx,44,1234,20260825,sample-1280,1751.3333333333335,2515.8333333333335,986.8333333333334,2770.0,0.06241349410265684,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I45.xlsx,45,1234,20260825,sample-1280,1746.5833333333337,2617.5000000000005,875.6666666666669,2865.0,0.06255653302650899,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I46.xlsx,46,1234,20260825,sample-1280,1716.2500000000005,2505.0000000000005,927.5000000000002,2760.0,0.06284170900471509,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I47.xlsx,47,1234,20260825,sample-1280,1414.7500000000002,2120.8333333333335,708.6666666666669,2325.0,0.06238828401546925,2.2737367544323206e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I48.xlsx,48,1234,20260825,sample-1280,1604.9166666666667,2417.5,792.3333333333334,2645.0,0.06250040302984416,2.2737367544323206e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I49.xlsx,49,1234,20260825,sample-1280,1326.3333333333335,2214.166666666667,438.5,2435.0,0.06263319100253284,2.2737367544323206e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I50.xlsx,50,1234,20260825,sample-1280,1753.5833333333335,2562.5,944.666666666667,2820.0,0.06502398895099759,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I51.xlsx,51,1234,20260825,sample-1280,1260.25,2165.0,355.5,2390.0,0.062204875983297825,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I52.xlsx,52,1234,20260825,sample-1280,1574.8333333333335,2552.5000000000005,597.1666666666667,2810.0,0.06231963401660323,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I53.xlsx,53,1234,20260825,sample-1280,1980.4166666666665,2774.1666666666665,1186.6666666666665,3045.0,0.06287351902574301,2.2737367544323206e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I54.xlsx,54,1234,20260825,sample-1280,1475.916666666667,2324.166666666667,627.6666666666667,2560.0,0.06250437197741121,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I55.xlsx,55,1234,20260825,sample-1280,1768.0833333333335,2636.666666666667,899.5,2920.0,0.06362128199543804,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I56.xlsx,56,1234,20260825,sample-1280,1407.9166666666667,2412.5,403.3333333333335,2650.0,0.06257223198190331,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I57.xlsx,57,1234,20260825,sample-1280,1450.9166666666665,2372.5,529.3333333333333,2600.0,0.06276146997697651,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I58.xlsx,58,1234,20260825,sample-1280,1487.9166666666667,2405.0,570.8333333333335,2670.0,0.06285615894012153,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I59.xlsx,59,1234,20260825,sample-1280,1389.0833333333335,2318.3333333333335,459.8333333333336,2545.0,0.06294936907943338,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I60.xlsx,60,1234,20260825,sample-1280,1694.2500000000002,2625.0000000000005,763.5000000000001,2895.0,0.06253798305988312,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I61.xlsx,61,1234,20260825,sample-1280,1862.916666666667,2694.166666666667,1031.666666666667,2955.0,0.06263320101425052,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I62.xlsx,62,1234,20260825,sample-1280,1722.6666666666667,2435.8333333333335,1009.5000000000001,2675.0,0.06278586003463715,2.2737367544323206e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I63.xlsx,63,1234,20260825,sample-1280,1634.666666666667,2546.666666666667,722.6666666666667,2805.0,0.06275370006915182,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I64.xlsx,64,1234,20260825,sample-1280,1436.916666666667,2285.0000000000005,588.8333333333333,2530.0,0.06271708104759455,2.2737367544323206e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I65.xlsx,65,1234,20260825,sample-1280,1278.4166666666667,2303.3333333333335,253.5000000000001,2535.0,0.0627204409101978,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I66.xlsx,66,1234,20260825,sample-1280,1433.1666666666665,2431.6666666666665,434.66666666666674,2710.0,0.06255324196536094,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I67.xlsx,67,1234,20260825,sample-1280,1596.3333333333335,2414.166666666667,778.5,2685.0,0.06278267002198845,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I68.xlsx,68,1234,20260825,sample-1280,1854.083333333333,2590.833333333333,1117.3333333333333,2855.0,0.06257866194937378,4.547473508864641e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I69.xlsx,69,1234,20260825,sample-1280,1601.5,2527.5,675.5,2775.0,0.06266277108807117,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I70.xlsx,70,1234,20260825,sample-1280,1399.416666666667,2336.666666666667,462.1666666666668,2590.0,0.06238748389296234,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I71.xlsx,71,1234,20260825,sample-1280,1504.9166666666667,2377.5,632.3333333333336,2625.0,0.0626009110128507,2.2737367544323206e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I72.xlsx,72,1234,20260825,sample-1280,1766.4166666666665,2565.8333333333335,966.9999999999998,2850.0,0.0626507910201326,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I73.xlsx,73,1234,20260825,sample-1280,1522.4166666666667,2360.0,684.8333333333336,2575.0,0.06267437094356865,2.2737367544323206e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I74.xlsx,74,1234,20260825,sample-1280,2021.083333333333,2744.166666666666,1298.0,3015.0,0.06276195996906608,2.2737367544323206e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I75.xlsx,75,1234,20260825,sample-1280,1272.25,2260.8333333333335,283.6666666666665,2490.0,0.062730020028539,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I76.xlsx,76,1234,20260825,sample-1280,1564.0833333333335,2494.166666666667,634.0,2730.0,0.06292473792564124,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I77.xlsx,77,1234,20260825,sample-1280,1389.0000000000002,2237.5000000000005,540.5000000000001,2465.0,0.06231513398233801,2.2737367544323206e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I78.xlsx,78,1234,20260825,sample-1280,1741.5000000000002,2784.166666666667,698.8333333333336,3100.0,0.0626749109942466,2.2737367544323206e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I79.xlsx,79,1234,20260825,sample-1280,1214.25,2180.0,248.50000000000023,2415.0,0.0624869919847697,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I80.xlsx,80,1234,20260825,sample-1280,1410.083333333334,2266.6666666666674,553.5000000000002,2510.0,0.06252144207246602,4.547473508864641e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I81.xlsx,81,1234,20260825,sample-1280,1698.0,2485.0,911.0000000000002,2740.0,0.0627377110067755,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I82.xlsx,82,1234,20260825,sample-1280,1734.5,2578.3333333333335,890.6666666666667,2865.0,0.06282609899062663,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I83.xlsx,83,1234,20260825,sample-1280,1536.1666666666667,2447.5,624.8333333333334,2665.0,0.06295048794709146,2.2737367544323206e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I84.xlsx,84,1234,20260825,sample-1280,1676.5833333333335,2664.166666666667,689.0000000000002,2910.0,0.0629432579735294,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I85.xlsx,85,1234,20260825,sample-1280,1603.5,2474.166666666667,732.8333333333333,2725.0,0.06259446195326746,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I86.xlsx,86,1234,20260825,sample-1280,1725.8333333333337,2412.5000000000005,1039.166666666667,2645.0,0.06284346897155046,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I87.xlsx,87,1234,20260825,sample-1280,1768.4166666666665,2555.0,981.8333333333333,2800.0,0.06275280995760113,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I88.xlsx,88,1234,20260825,sample-1280,1349.5833333333333,2375.0,324.16666666666646,2605.0,0.062747250078246,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I89.xlsx,89,1234,20260825,sample-1280,1514.0833333333335,2583.3333333333335,444.83333333333337,2830.0,0.06272136105690151,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I90.xlsx,90,1234,20260825,sample-1280,1432.166666666667,2274.166666666667,590.1666666666667,2500.0,0.06267199106514454,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I91.xlsx,91,1234,20260825,sample-1280,1753.416666666667,2596.666666666667,910.1666666666667,2840.0,0.06217370601370931,4.547473508864641e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I92.xlsx,92,1234,20260825,sample-1280,1715.25,2558.3333333333335,872.1666666666667,2815.0,0.06258725095540285,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I93.xlsx,93,1234,20260825,sample-1280,1890.3333333333333,2647.5,1133.1666666666665,2875.0,0.06266416108701378,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I94.xlsx,94,1234,20260825,sample-1280,1649.0,2560.0,738.0000000000001,2830.0,0.06279959005769342,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I95.xlsx,95,1234,20260825,sample-1280,1442.5,2240.8333333333335,644.1666666666665,2465.0,0.06274627090897411,2.2737367544323206e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I96.xlsx,96,1234,20260825,sample-1280,1750.5,2592.5,908.5,2845.0,0.0626637510722503,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I97.xlsx,97,1234,20260825,sample-1280,1606.0000000000002,2623.3333333333335,588.666666666667,2885.0,0.06286648893728852,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I98.xlsx,98,1234,20260825,sample-1280,1899.6666666666667,2660.8333333333335,1138.5,2945.0,0.06261461204849184,2.2737367544323206e-13,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I99.xlsx,99,1234,20260825,sample-1280,1403.2500000000002,2365.0,441.5000000000003,2630.0,0.06290165905375034,0.0,153600000,ok
real_world_test100_seed20260906,am,10,RW_N10_K3_M16_I100.xlsx,100,1234,20260825,sample-1280,1531.5833333333335,2327.5000000000005,735.6666666666667,2555.0,0.06290129898115993,0.0,153600000,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I1.xlsx,1,1234,20260825,sample-1280,2974.416666666666,4576.666666666666,1372.1666666666665,5080.0,0.12365219695493579,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I2.xlsx,2,1234,20260825,sample-1280,2746.8333333333335,4655.833333333333,837.8333333333337,5160.0,0.12378727598115802,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I3.xlsx,3,1234,20260825,sample-1280,3380.25,5013.333333333333,1747.1666666666672,5610.0,0.12345199903938919,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I4.xlsx,4,1234,20260825,sample-1280,2971.0,4537.5,1404.5000000000002,5075.0,0.12379055505152792,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I5.xlsx,5,1234,20260825,sample-1280,2673.916666666667,4540.833333333334,807.0000000000002,5025.0,0.1239749239757657,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I6.xlsx,6,1234,20260825,sample-1280,3038.666666666667,4739.166666666667,1338.1666666666672,5260.0,0.12374933599494398,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I7.xlsx,7,1234,20260825,sample-1280,3047.75,4770.0,1325.4999999999998,5315.0,0.12354622699785978,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I8.xlsx,8,1234,20260825,sample-1280,3523.4166666666665,5071.666666666666,1975.166666666667,5605.0,0.12342800898477435,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I9.xlsx,9,1234,20260825,sample-1280,3681.250000000001,5006.666666666668,2355.833333333334,5540.0,0.1236748859519139,4.547473508864641e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I10.xlsx,10,1234,20260825,sample-1280,3265.416666666667,5040.833333333333,1490.0000000000005,5610.0,0.12426669092383236,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I11.xlsx,11,1234,20260825,sample-1280,3229.416666666667,4751.666666666667,1707.1666666666667,5280.0,0.12384871498215944,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I12.xlsx,12,1234,20260825,sample-1280,2999.6666666666665,4788.333333333333,1211.0000000000002,5345.0,0.1236665160395205,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I13.xlsx,13,1234,20260825,sample-1280,2887.0833333333335,4819.166666666667,954.9999999999998,5335.0,0.12389872397761792,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I14.xlsx,14,1234,20260825,sample-1280,3402.000000000001,4980.833333333334,1823.1666666666674,5570.0,0.12364621693268418,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I15.xlsx,15,1234,20260825,sample-1280,2854.916666666667,4571.666666666667,1138.1666666666665,5050.0,0.12375796597916633,9.094947017729282e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I16.xlsx,16,1234,20260825,sample-1280,3633.166666666667,5277.5,1988.8333333333335,5870.0,0.12419823091477156,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I17.xlsx,17,1234,20260825,sample-1280,3362.9999999999995,4806.666666666666,1919.3333333333328,5380.0,0.12403252301737666,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I18.xlsx,18,1234,20260825,sample-1280,3261.0,4890.833333333333,1631.166666666667,5445.0,0.12366464594379067,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I19.xlsx,19,1234,20260825,sample-1280,2184.916666666667,4102.5,267.33333333333366,4550.0,0.12366801605094224,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I20.xlsx,20,1234,20260825,sample-1280,2928.083333333333,4755.0,1101.166666666666,5290.0,0.12479845597408712,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I21.xlsx,21,1234,20260825,sample-1280,2933.2500000000005,4463.333333333334,1403.166666666667,4965.0,0.12423951108939946,4.547473508864641e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I22.xlsx,22,1234,20260825,sample-1280,3876.666666666667,5145.000000000001,2608.333333333333,5725.0,0.12424486107192934,9.094947017729282e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I23.xlsx,23,1234,20260825,sample-1280,3436.083333333334,4736.666666666667,2135.500000000001,5265.0,0.12418648193124682,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I24.xlsx,24,1234,20260825,sample-1280,2640.333333333334,4448.333333333334,832.333333333334,4935.0,0.12427511101122946,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I25.xlsx,25,1234,20260825,sample-1280,2938.6666666666674,4648.333333333334,1229.0000000000007,5185.0,0.1240171529352665,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I26.xlsx,26,1234,20260825,sample-1280,3204.416666666667,4915.833333333334,1493.0000000000005,5430.0,0.12414711096789688,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I27.xlsx,27,1234,20260825,sample-1280,2985.1666666666665,4684.999999999999,1285.3333333333342,5225.0,0.12410713196732104,4.547473508864641e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I28.xlsx,28,1234,20260825,sample-1280,3512.333333333333,4995.833333333333,2028.8333333333333,5585.0,0.12446248799096793,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I29.xlsx,29,1234,20260825,sample-1280,3063.166666666667,4648.333333333334,1478.0000000000005,5150.0,0.1240956720430404,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I30.xlsx,30,1234,20260825,sample-1280,3280.083333333333,4704.999999999999,1855.166666666667,5250.0,0.12424312101211399,4.547473508864641e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I31.xlsx,31,1234,20260825,sample-1280,3705.3333333333335,5354.166666666667,2056.5,5940.0,0.12441374908667058,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I32.xlsx,32,1234,20260825,sample-1280,3387.5833333333335,4745.833333333333,2029.3333333333337,5260.0,0.12390787398908287,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I33.xlsx,33,1234,20260825,sample-1280,3024.8333333333335,4785.0,1264.6666666666672,5305.0,0.12367794592864811,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I34.xlsx,34,1234,20260825,sample-1280,3312.8333333333335,4947.5,1678.1666666666672,5515.0,0.1239853430306539,4.547473508864641e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I35.xlsx,35,1234,20260825,sample-1280,3040.0833333333335,4793.333333333333,1286.8333333333337,5305.0,0.1237850149627775,4.547473508864641e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I36.xlsx,36,1234,20260825,sample-1280,3391.5,5082.5,1700.5000000000005,5675.0,0.12402776291128248,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I37.xlsx,37,1234,20260825,sample-1280,3245.25,4702.5,1788.0000000000005,5230.0,0.1283809409942478,9.094947017729282e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I38.xlsx,38,1234,20260825,sample-1280,2784.75,4485.833333333334,1083.6666666666665,4955.0,0.12409675202798098,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I39.xlsx,39,1234,20260825,sample-1280,3038.8333333333335,4782.5,1295.1666666666672,5315.0,0.12360571697354317,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I40.xlsx,40,1234,20260825,sample-1280,3096.916666666667,5016.666666666667,1177.1666666666674,5550.0,0.12387136393226683,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I41.xlsx,41,1234,20260825,sample-1280,3255.416666666667,4966.666666666667,1544.1666666666674,5490.0,0.12379912496544421,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I42.xlsx,42,1234,20260825,sample-1280,3172.3333333333326,4843.333333333332,1501.3333333333333,5370.0,0.1240947920596227,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I43.xlsx,43,1234,20260825,sample-1280,3339.166666666667,4795.833333333333,1882.500000000001,5320.0,0.12426239100750536,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I44.xlsx,44,1234,20260825,sample-1280,3179.9166666666665,5007.5,1352.3333333333333,5540.0,0.12357534701004624,4.547473508864641e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I45.xlsx,45,1234,20260825,sample-1280,2740.333333333333,4423.333333333333,1057.3333333333333,4905.0,0.12321803998202085,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I46.xlsx,46,1234,20260825,sample-1280,2892.2499999999995,4534.166666666666,1250.3333333333328,5015.0,0.12331500998698175,4.547473508864641e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I47.xlsx,47,1234,20260825,sample-1280,3537.8333333333335,5253.333333333333,1822.3333333333337,5820.0,0.12320587004069239,4.547473508864641e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I48.xlsx,48,1234,20260825,sample-1280,3401.0000000000005,5007.5,1794.5000000000007,5535.0,0.12322909000795335,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I49.xlsx,49,1234,20260825,sample-1280,3423.7500000000005,4959.166666666667,1888.333333333334,5540.0,0.12336916802451015,4.547473508864641e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I50.xlsx,50,1234,20260825,sample-1280,3108.2500000000005,4631.666666666667,1584.8333333333342,5160.0,0.12349754699971527,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I51.xlsx,51,1234,20260825,sample-1280,2906.7499999999995,4904.166666666666,909.3333333333331,5435.0,0.12324124004226178,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I52.xlsx,52,1234,20260825,sample-1280,2817.916666666667,4551.666666666667,1084.166666666667,5050.0,0.12344497803132981,4.547473508864641e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I53.xlsx,53,1234,20260825,sample-1280,3148.8333333333335,4625.0,1672.6666666666667,5135.0,0.12336070905439556,4.547473508864641e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I54.xlsx,54,1234,20260825,sample-1280,3121.8333333333335,4757.5,1486.1666666666667,5295.0,0.12378638400696218,4.547473508864641e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I55.xlsx,55,1234,20260825,sample-1280,3377.416666666667,4725.0,2029.8333333333342,5230.0,0.12337365804705769,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I56.xlsx,56,1234,20260825,sample-1280,2468.166666666667,4340.0,596.3333333333337,4825.0,0.12337579904124141,4.547473508864641e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I57.xlsx,57,1234,20260825,sample-1280,2881.583333333333,4538.333333333332,1224.833333333334,5060.0,0.12324775999877602,4.547473508864641e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I58.xlsx,58,1234,20260825,sample-1280,3838.166666666667,5230.833333333334,2445.5,5825.0,0.12344057799782604,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I59.xlsx,59,1234,20260825,sample-1280,3272.250000000001,4982.500000000001,1562.0000000000005,5505.0,0.12376199499703944,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I60.xlsx,60,1234,20260825,sample-1280,3106.0833333333335,4809.166666666667,1403.0000000000002,5325.0,0.12355122703593224,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I61.xlsx,61,1234,20260825,sample-1280,3258.916666666667,4947.500000000001,1570.333333333333,5460.0,0.12355042598210275,4.547473508864641e-13,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I62.xlsx,62,1234,20260825,sample-1280,3829.6666666666674,4886.666666666668,2772.666666666667,5440.0,0.12382244493346661,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I63.xlsx,63,1234,20260825,sample-1280,3000.0,4670.833333333333,1329.1666666666672,5160.0,0.12363069609273225,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I64.xlsx,64,1234,20260825,sample-1280,3310.8333333333335,4800.833333333334,1820.8333333333333,5330.0,0.12389262404758483,0.0,169364480,ok
real_world_test100_seed20260906,am,20,RW_N20_K3_M16_I65.xlsx,65,1234,20260825,sample-1280,3210.833333333334,4971.666666666667,1450.0000000000005,5540.0,0.12408716196659952,4.547473508864641e-13,169364480,ok
