method,kappa,size,mechanism,train_seed,decode,eval_seed,instance_index,instance_filename,objective,model_objective,distance,tardiness
HDRL,2,20,D-IID,1234,greedy,20260827,86,N20_K2_M12_I86.xlsx,10.3680341244,10.3680343628,15.7678384781,4.96822977066
HDRL,2,20,D-IID,1234,greedy,20260827,87,N20_K2_M12_I87.xlsx,7.53935092688,7.53935098648,13.9010829926,1.1776188612
HDRL,2,20,D-IID,1234,greedy,20260827,88,N20_K2_M12_I88.xlsx,9.12110614777,9.12110614777,14.4674463272,3.77476596832
HDRL,2,20,D-IID,1234,greedy,20260827,89,N20_K2_M12_I89.xlsx,10.2727694511,10.2727689743,15.2590608597,5.2864780426
HDRL,2,20,D-IID,1234,greedy,20260827,90,N20_K2_M12_I90.xlsx,12.3165512085,12.3165521622,18.3288135529,6.30428886414
HDRL,2,20,D-IID,1234,greedy,20260827,91,N20_K2_M12_I91.xlsx,10.4653851986,10.465385437,16.1482315063,4.78253889084
HDRL,2,20,D-IID,1234,greedy,20260827,92,N20_K2_M12_I92.xlsx,10.2950496674,10.2950496674,16.3353710175,4.25472831726
HDRL,2,20,D-IID,1234,greedy,20260827,93,N20_K2_M12_I93.xlsx,8.58909261227,8.58909225464,16.5285568237,0.649628400803
HDRL,2,20,D-IID,1234,greedy,20260827,94,N20_K2_M12_I94.xlsx,10.4053504467,10.4053506851,16.4429721832,4.36772871017
HDRL,2,20,D-IID,1234,greedy,20260827,95,N20_K2_M12_I95.xlsx,18.3502788544,18.350276947,17.6533985138,19.0471591949
HDRL,2,20,D-IID,1234,greedy,20260827,96,N20_K2_M12_I96.xlsx,13.0674293041,13.0674295425,19.1986274719,6.93623113632
HDRL,2,20,D-IID,1234,greedy,20260827,97,N20_K2_M12_I97.xlsx,10.9186848402,10.9186849594,17.9912376404,3.84613204002
HDRL,2,20,D-IID,1234,greedy,20260827,98,N20_K2_M12_I98.xlsx,9.86968874931,9.86968898773,14.6451692581,5.09420824051
HDRL,2,20,D-IID,1234,greedy,20260827,99,N20_K2_M12_I99.xlsx,9.73238801956,9.73238754272,15.2166833878,4.24809265137
HDRL,2,20,D-IID,1234,greedy,20260827,100,N20_K2_M12_I100.xlsx,8.26592135429,8.26592159271,14.3575658798,2.17427682877
HDRL,2,20,D-IID,1234,sample1280,20260827,1,N20_K2_M12_I1.xlsx,13.8866486549,13.8866481781,17.2308616638,10.5424356461
HDRL,2,20,D-IID,1234,sample1280,20260827,2,N20_K2_M12_I2.xlsx,11.9528455734,11.9528455734,16.830493927,7.07519721985
HDRL,2,20,D-IID,1234,sample1280,20260827,3,N20_K2_M12_I3.xlsx,8.36475265026,8.36475276947,14.7387189865,1.99078631401
HDRL,2,20,D-IID,1234,sample1280,20260827,4,N20_K2_M12_I4.xlsx,10.442499876,10.4425001144,13.4082889557,7.47671079636
HDRL,2,20,D-IID,1234,sample1280,20260827,5,N20_K2_M12_I5.xlsx,7.6797837019,7.67978382111,14.8545818329,0.504985570908
HDRL,2,20,D-IID,1234,sample1280,20260827,6,N20_K2_M12_I6.xlsx,9.52023088932,9.52023124695,15.0470180511,3.99344372749
HDRL,2,20,D-IID,1234,sample1280,20260827,7,N20_K2_M12_I7.xlsx,11.9140236378,11.9140224457,17.7717399597,6.05630731583
HDRL,2,20,D-IID,1234,sample1280,20260827,8,N20_K2_M12_I8.xlsx,7.26909422874,7.26909446716,14.5003070831,0.0378813743591
HDRL,2,20,D-IID,1234,sample1280,20260827,9,N20_K2_M12_I9.xlsx,11.1188206673,11.1188201904,15.3359298706,6.90171146393
HDRL,2,20,D-IID,1234,sample1280,20260827,10,N20_K2_M12_I10.xlsx,13.3170928955,13.3170928955,17.188249588,9.445936203
HDRL,2,20,D-IID,1234,sample1280,20260827,11,N20_K2_M12_I11.xlsx,7.24319404364,7.24319410324,13.8930034637,0.593384623528
HDRL,2,20,D-IID,1234,sample1280,20260827,12,N20_K2_M12_I12.xlsx,8.92338085175,8.92338085175,12.952331543,4.89443016052
HDRL,2,20,D-IID,1234,sample1280,20260827,13,N20_K2_M12_I13.xlsx,13.3537569046,13.3537569046,18.0770969391,8.63041687012
HDRL,2,20,D-IID,1234,sample1280,20260827,14,N20_K2_M12_I14.xlsx,10.4223148823,10.4223146439,14.6783618927,6.16626787186
HDRL,2,20,D-IID,1234,sample1280,20260827,15,N20_K2_M12_I15.xlsx,8.0885720253,8.08857154846,12.5191049576,3.65803909302
HDRL,2,20,D-IID,1234,sample1280,20260827,16,N20_K2_M12_I16.xlsx,8.53715193272,8.53715324402,15.1393108368,1.93499302864
HDRL,2,20,D-IID,1234,sample1280,20260827,17,N20_K2_M12_I17.xlsx,11.5274138451,11.5274143219,15.0113534927,8.04347419739
HDRL,2,20,D-IID,1234,sample1280,20260827,18,N20_K2_M12_I18.xlsx,13.2862868309,13.2862873077,17.0236530304,9.54892063141
HDRL,2,20,D-IID,1234,sample1280,20260827,19,N20_K2_M12_I19.xlsx,9.33539998531,9.33539962769,15.9983930588,2.67240691185
HDRL,2,20,D-IID,1234,sample1280,20260827,20,N20_K2_M12_I20.xlsx,8.62620151043,8.62620067596,15.0222616196,2.23014140129
HDRL,2,20,D-IID,1234,sample1280,20260827,21,N20_K2_M12_I21.xlsx,10.1630556583,10.1630563736,15.2232103348,5.1029009819
HDRL,2,20,D-IID,1234,sample1280,20260827,22,N20_K2_M12_I22.xlsx,13.6024847031,13.6024847031,18.2683849335,8.93658447266
HDRL,2,20,D-IID,1234,sample1280,20260827,23,N20_K2_M12_I23.xlsx,13.1229391098,13.1229381561,18.1972484589,8.04862976074
HDRL,2,20,D-IID,1234,sample1280,20260827,24,N20_K2_M12_I24.xlsx,9.25932830572,9.25932788849,17.6141853333,0.904471278191
HDRL,2,20,D-IID,1234,sample1280,20260827,25,N20_K2_M12_I25.xlsx,11.7538247108,11.7538251877,15.5072231293,8.00042629242
HDRL,2,20,D-IID,1234,sample1280,20260827,26,N20_K2_M12_I26.xlsx,9.93444824219,9.93444824219,15.4650192261,4.4038772583
HDRL,2,20,D-IID,1234,sample1280,20260827,27,N20_K2_M12_I27.xlsx,8.92629408836,8.92629337311,13.2967672348,4.55582094193
HDRL,2,20,D-IID,1234,sample1280,20260827,28,N20_K2_M12_I28.xlsx,15.7069606781,15.7069616318,17.9139289856,13.4999923706
HDRL,2,20,D-IID,1234,sample1280,20260827,29,N20_K2_M12_I29.xlsx,12.6083886623,12.6083889008,17.5982246399,7.61855268478
HDRL,2,20,D-IID,1234,sample1280,20260827,30,N20_K2_M12_I30.xlsx,12.5081214905,12.5081214905,17.6500930786,7.36614990234
HDRL,2,20,D-IID,1234,sample1280,20260827,31,N20_K2_M12_I31.xlsx,8.68534135818,8.68534088135,16.1732978821,1.19738483429
HDRL,2,20,D-IID,1234,sample1280,20260827,32,N20_K2_M12_I32.xlsx,10.7831397057,10.7831401825,13.0414400101,8.52483940125
HDRL,2,20,D-IID,1234,sample1280,20260827,33,N20_K2_M12_I33.xlsx,11.0522875786,11.0522880554,13.9686365128,8.13593864441
HDRL,2,20,D-IID,1234,sample1280,20260827,34,N20_K2_M12_I34.xlsx,11.8940153122,11.8940143585,16.3299484253,7.4580821991
HDRL,2,20,D-IID,1234,sample1280,20260827,35,N20_K2_M12_I35.xlsx,9.77477371693,9.77477455139,15.8165645599,3.73298287392
HDRL,2,20,D-IID,1234,sample1280,20260827,36,N20_K2_M12_I36.xlsx,7.34893375635,7.34893369675,13.5857524872,1.11211502552
HDRL,2,20,D-IID,1234,sample1280,20260827,37,N20_K2_M12_I37.xlsx,13.9652967453,13.9652967453,16.8572673798,11.0733261108
HDRL,2,20,D-IID,1234,sample1280,20260827,38,N20_K2_M12_I38.xlsx,11.1459884644,11.1459884644,15.9219398499,6.37003707886
HDRL,2,20,D-IID,1234,sample1280,20260827,39,N20_K2_M12_I39.xlsx,8.57498657703,8.57498645782,15.3236474991,1.82632565498
HDRL,2,20,D-IID,1234,sample1280,20260827,40,N20_K2_M12_I40.xlsx,7.58074259758,7.580742836,13.5071220398,1.65436315536
HDRL,2,20,D-IID,1234,sample1280,20260827,41,N20_K2_M12_I41.xlsx,10.8921682835,10.892168045,14.9748783112,6.80945825577
HDRL,2,20,D-IID,1234,sample1280,20260827,42,N20_K2_M12_I42.xlsx,15.4054532051,15.4054527283,15.7839279175,15.0269784927
HDRL,2,20,D-IID,1234,sample1280,20260827,43,N20_K2_M12_I43.xlsx,7.15418791771,7.15418815613,13.7261514664,0.582224369049
HDRL,2,20,D-IID,1234,sample1280,20260827,44,N20_K2_M12_I44.xlsx,9.88236451149,9.88236427307,13.8047142029,5.9600148201
HDRL,2,20,D-IID,1234,sample1280,20260827,45,N20_K2_M12_I45.xlsx,8.14677727222,8.14677715302,14.5179767609,1.77557778358
HDRL,2,20,D-IID,1234,sample1280,20260827,46,N20_K2_M12_I46.xlsx,8.89658856392,8.8965883255,12.8232841492,4.96989297867
HDRL,2,20,D-IID,1234,sample1280,20260827,47,N20_K2_M12_I47.xlsx,8.0470032692,8.04700279236,13.0078496933,3.08615684509
HDRL,2,20,D-IID,1234,sample1280,20260827,48,N20_K2_M12_I48.xlsx,6.60434049368,6.60434055328,12.5649642944,0.643716692924
HDRL,2,20,D-IID,1234,sample1280,20260827,49,N20_K2_M12_I49.xlsx,15.6215453148,15.6215457916,19.7592658997,11.4838247299
HDRL,2,20,D-IID,1234,sample1280,20260827,50,N20_K2_M12_I50.xlsx,8.20246315002,8.20246315002,14.0189399719,2.38598632812
HDRL,2,20,D-IID,1234,sample1280,20260827,51,N20_K2_M12_I51.xlsx,8.93543982506,8.93544006348,13.2541599274,4.61671972275
HDRL,2,20,D-IID,1234,sample1280,20260827,52,N20_K2_M12_I52.xlsx,10.4622211456,10.4622211456,14.3143892288,6.61005306244
HDRL,2,20,D-IID,1234,sample1280,20260827,53,N20_K2_M12_I53.xlsx,10.3189134598,10.3189134598,16.4328536987,4.20497322083
HDRL,2,20,D-IID,1234,sample1280,20260827,54,N20_K2_M12_I54.xlsx,9.62580037117,9.62580013275,13.9369792938,5.31462144852
HDRL,2,20,D-IID,1234,sample1280,20260827,55,N20_K2_M12_I55.xlsx,11.5463173389,11.5463171005,16.6226596832,6.46997499466
HDRL,2,20,D-IID,1234,sample1280,20260827,56,N20_K2_M12_I56.xlsx,10.7246644497,10.7246646881,16.2416744232,5.20765447617
HDRL,2,20,D-IID,1234,sample1280,20260827,57,N20_K2_M12_I57.xlsx,8.1374733448,8.13747215271,15.6927204132,0.582226276398
HDRL,2,20,D-IID,1234,sample1280,20260827,58,N20_K2_M12_I58.xlsx,13.1248502731,13.1248502731,16.1648292542,10.0848712921
HDRL,2,20,D-IID,1234,sample1280,20260827,59,N20_K2_M12_I59.xlsx,8.25377821922,8.25377845764,13.7510919571,2.75646448135
HDRL,2,20,D-IID,1234,sample1280,20260827,60,N20_K2_M12_I60.xlsx,9.41781771183,9.41781806946,14.9473428726,3.88829255104
HDRL,2,20,D-IID,1234,sample1280,20260827,61,N20_K2_M12_I61.xlsx,8.73681604862,8.73681640625,13.9770708084,3.49656128883
HDRL,2,20,D-IID,1234,sample1280,20260827,62,N20_K2_M12_I62.xlsx,7.8143414259,7.8143415451,13.945857048,1.68282580376
HDRL,2,20,D-IID,1234,sample1280,20260827,63,N20_K2_M12_I63.xlsx,12.0537438393,12.0537433624,18.8684368134,5.23905086517
HDRL,2,20,D-IID,1234,sample1280,20260827,64,N20_K2_M12_I64.xlsx,12.3448975086,12.3448982239,17.8080101013,6.88178491592
HDRL,2,20,D-IID,1234,sample1280,20260827,65,N20_K2_M12_I65.xlsx,9.69733583927,9.6973361969,16.4483757019,2.94629597664
HDRL,2,20,D-IID,1234,sample1280,20260827,66,N20_K2_M12_I66.xlsx,10.7217168808,10.7217159271,14.9700908661,6.47334289551
HDRL,2,20,D-IID,1234,sample1280,20260827,67,N20_K2_M12_I67.xlsx,10.304315567,10.3043146133,17.6806507111,2.92798042297
HDRL,2,20,D-IID,1234,sample1280,20260827,68,N20_K2_M12_I68.xlsx,11.6725254059,11.6725254059,17.9281635284,5.41688728333
HDRL,2,20,D-IID,1234,sample1280,20260827,69,N20_K2_M12_I69.xlsx,8.76690638065,8.76690673828,13.5389709473,3.99484181404
HDRL,2,20,D-IID,1234,sample1280,20260827,70,N20_K2_M12_I70.xlsx,11.5770096779,11.577009201,16.8141746521,6.33984470367
HDRL,2,20,D-IID,1234,sample1280,20260827,71,N20_K2_M12_I71.xlsx,12.03657341,12.03657341,17.060295105,7.01285171509
HDRL,2,20,D-IID,1234,sample1280,20260827,72,N20_K2_M12_I72.xlsx,10.7027844191,10.7027845383,18.232749939,3.17281889915
HDRL,2,20,D-IID,1234,sample1280,20260827,73,N20_K2_M12_I73.xlsx,8.14196681976,8.14196586609,14.9382314682,1.34570217133
HDRL,2,20,D-IID,1234,sample1280,20260827,74,N20_K2_M12_I74.xlsx,11.2944056988,11.2944059372,16.1639823914,6.4248290062
HDRL,2,20,D-IID,1234,sample1280,20260827,75,N20_K2_M12_I75.xlsx,8.62835299969,8.6283531189,14.431476593,2.82522940636
HDRL,2,20,D-IID,1234,sample1280,20260827,76,N20_K2_M12_I76.xlsx,9.99561309814,9.99561309814,15.6508255005,4.3404006958
HDRL,2,20,D-IID,1234,sample1280,20260827,77,N20_K2_M12_I77.xlsx,10.8797488213,10.8797492981,15.0962867737,6.66321086884
HDRL,2,20,D-IID,1234,sample1280,20260827,78,N20_K2_M12_I78.xlsx,11.6828157902,11.6828155518,15.8832988739,7.48233270645
HDRL,2,20,D-IID,1234,sample1280,20260827,79,N20_K2_M12_I79.xlsx,11.4476594925,11.4476594925,14.3486528397,8.54666614532
HDRL,2,20,D-IID,1234,sample1280,20260827,80,N20_K2_M12_I80.xlsx,11.9069228172,11.9069232941,16.1347618103,7.67908382416
HDRL,2,20,D-IID,1234,sample1280,20260827,81,N20_K2_M12_I81.xlsx,7.54111027718,7.54111003876,14.1882419586,0.893978595734
HDRL,2,20,D-IID,1234,sample1280,20260827,82,N20_K2_M12_I82.xlsx,8.76519876719,8.76519966125,15.9797801971,1.55061733723
HDRL,2,20,D-IID,1234,sample1280,20260827,83,N20_K2_M12_I83.xlsx,13.4433612823,13.4433612823,16.7200737,10.1666488647
HDRL,2,20,D-IID,1234,sample1280,20260827,84,N20_K2_M12_I84.xlsx,10.7654892206,10.7654895782,17.5926380157,3.93834042549
HDRL,2,20,D-IID,1234,sample1280,20260827,85,N20_K2_M12_I85.xlsx,10.1601567268,10.16015625,15.3802442551,4.94006919861
HDRL,2,20,D-IID,1234,sample1280,20260827,86,N20_K2_M12_I86.xlsx,9.88686037064,9.8868598938,15.2397613525,4.53395938873
HDRL,2,20,D-IID,1234,sample1280,20260827,87,N20_K2_M12_I87.xlsx,7.44251531363,7.44251489639,13.7074117661,1.1776188612
HDRL,2,20,D-IID,1234,sample1280,20260827,88,N20_K2_M12_I88.xlsx,8.8896484375,8.8896484375,14.0045309067,3.77476596832
HDRL,2,20,D-IID,1234,sample1280,20260827,89,N20_K2_M12_I89.xlsx,9.21618461609,9.21618461609,13.40554142,5.02682781219
HDRL,2,20,D-IID,1234,sample1280,20260827,90,N20_K2_M12_I90.xlsx,11.2453813553,11.2453813553,17.646648407,4.84411430359
HDRL,2,20,D-IID,1234,sample1280,20260827,91,N20_K2_M12_I91.xlsx,9.28044223785,9.28044223785,14.3252592087,4.23562526703
HDRL,2,20,D-IID,1234,sample1280,20260827,92,N20_K2_M12_I92.xlsx,9.4241566658,9.42415618896,15.9049692154,2.94334411621
HDRL,2,20,D-IID,1234,sample1280,20260827,93,N20_K2_M12_I93.xlsx,8.0506234169,8.05062294006,15.4053068161,0.6959400177
HDRL,2,20,D-IID,1234,sample1280,20260827,94,N20_K2_M12_I94.xlsx,9.19641292095,9.19641304016,15.9179553986,2.47487044334
HDRL,2,20,D-IID,1234,sample1280,20260827,95,N20_K2_M12_I95.xlsx,17.1606473923,17.1606483459,16.5964660645,17.7248287201
HDRL,2,20,D-IID,1234,sample1280,20260827,96,N20_K2_M12_I96.xlsx,10.836101532,10.836101532,17.6480808258,4.02412223816
HDRL,2,20,D-IID,1234,sample1280,20260827,97,N20_K2_M12_I97.xlsx,9.8470826149,9.84708213806,15.0324449539,4.66172027588
HDRL,2,20,D-IID,1234,sample1280,20260827,98,N20_K2_M12_I98.xlsx,9.18670296669,9.18670272827,14.5661201477,3.80728578568
HDRL,2,20,D-IID,1234,sample1280,20260827,99,N20_K2_M12_I99.xlsx,7.28192865849,7.28192853928,13.3295974731,1.23425984383
HDRL,2,20,D-IID,1234,sample1280,20260827,100,N20_K2_M12_I100.xlsx,7.85820317268,7.85820293427,13.5421295166,2.17427682877
HDRL,2,20,D-Bimodal,1234,greedy,20260827,1,N20_K2_M12_I1.xlsx,11.8415491581,11.8415489197,18.2103538513,5.47274446487
HDRL,2,20,D-Bimodal,1234,greedy,20260827,2,N20_K2_M12_I2.xlsx,17.5281209946,17.5281219482,17.76471138,17.2915306091
HDRL,2,20,D-Bimodal,1234,greedy,20260827,3,N20_K2_M12_I3.xlsx,15.1343822479,15.1343812943,18.228559494,12.0402050018
HDRL,2,20,D-Bimodal,1234,greedy,20260827,4,N20_K2_M12_I4.xlsx,9.54269051552,9.54269123077,15.7895536423,3.29582738876
HDRL,2,20,D-Bimodal,1234,greedy,20260827,5,N20_K2_M12_I5.xlsx,9.62800216675,9.62800216675,14.983464241,4.27254009247
HDRL,2,20,D-Bimodal,1234,greedy,20260827,6,N20_K2_M12_I6.xlsx,13.0904631615,13.0904636383,17.1612205505,9.0197057724
HDRL,2,20,D-Bimodal,1234,greedy,20260827,7,N20_K2_M12_I7.xlsx,10.6798205376,10.6798210144,16.7365131378,4.62312793732
HDRL,2,20,D-Bimodal,1234,greedy,20260827,8,N20_K2_M12_I8.xlsx,12.5844917297,12.5844917297,19.0834217072,6.08556175232
HDRL,2,20,D-Bimodal,1234,greedy,20260827,9,N20_K2_M12_I9.xlsx,14.2124018669,14.2124023438,18.6540050507,9.77079868317
HDRL,2,20,D-Bimodal,1234,greedy,20260827,10,N20_K2_M12_I10.xlsx,12.798286438,12.798286438,18.4518260956,7.1447467804
HDRL,2,20,D-Bimodal,1234,greedy,20260827,11,N20_K2_M12_I11.xlsx,11.1332840919,11.1332836151,17.0237445831,5.24282360077
HDRL,2,20,D-Bimodal,1234,greedy,20260827,12,N20_K2_M12_I12.xlsx,9.06885194778,9.06885147095,14.095000267,4.04270362854
HDRL,2,20,D-Bimodal,1234,greedy,20260827,13,N20_K2_M12_I13.xlsx,12.3846743107,12.3846740723,16.8660545349,7.90329408646
HDRL,2,20,D-Bimodal,1234,greedy,20260827,14,N20_K2_M12_I14.xlsx,11.6813001633,11.6813011169,18.6822757721,4.68032455444
HDRL,2,20,D-Bimodal,1234,greedy,20260827,15,N20_K2_M12_I15.xlsx,10.3333768845,10.3333768845,15.6673583984,4.99939537048
HDRL,2,20,D-Bimodal,1234,greedy,20260827,16,N20_K2_M12_I16.xlsx,9.7722723484,9.77227210999,13.8075523376,5.73699235916
HDRL,2,20,D-Bimodal,1234,greedy,20260827,17,N20_K2_M12_I17.xlsx,12.5887956619,12.5887956619,15.2475509644,9.9300403595
HDRL,2,20,D-Bimodal,1234,greedy,20260827,18,N20_K2_M12_I18.xlsx,12.9683814049,12.9683818817,20.2112770081,5.7254858017
HDRL,2,20,D-Bimodal,1234,greedy,20260827,19,N20_K2_M12_I19.xlsx,11.1059422493,11.1059417725,15.894824028,6.31706047058
HDRL,2,20,D-Bimodal,1234,greedy,20260827,20,N20_K2_M12_I20.xlsx,11.5482552052,11.5482549667,18.5846290588,4.51188135147
HDRL,2,20,D-Bimodal,1234,greedy,20260827,21,N20_K2_M12_I21.xlsx,12.8645682335,12.8645687103,17.9148025513,7.81433391571
HDRL,2,20,D-Bimodal,1234,greedy,20260827,22,N20_K2_M12_I22.xlsx,13.0842585564,13.0842590332,18.7234153748,7.44510173798
HDRL,2,20,D-Bimodal,1234,greedy,20260827,23,N20_K2_M12_I23.xlsx,11.7307624817,11.7307624817,18.3213844299,5.14014053345
HDRL,2,20,D-Bimodal,1234,greedy,20260827,24,N20_K2_M12_I24.xlsx,12.6813380718,12.6813373566,19.40483284,5.95784330368
HDRL,2,20,D-Bimodal,1234,greedy,20260827,25,N20_K2_M12_I25.xlsx,7.70521438122,7.70521450043,14.0517711639,1.3586575985
HDRL,2,20,D-Bimodal,1234,greedy,20260827,26,N20_K2_M12_I26.xlsx,14.2507929802,14.250793457,18.2541599274,10.247426033
HDRL,2,20,D-Bimodal,1234,greedy,20260827,27,N20_K2_M12_I27.xlsx,10.2118237019,10.2118234634,15.4118146896,5.01183271408
HDRL,2,20,D-Bimodal,1234,greedy,20260827,28,N20_K2_M12_I28.xlsx,13.9942698479,13.9942703247,17.8169288635,10.1716108322
HDRL,2,20,D-Bimodal,1234,greedy,20260827,29,N20_K2_M12_I29.xlsx,11.4735782146,11.4735784531,16.8928699493,6.05428647995
HDRL,2,20,D-Bimodal,1234,greedy,20260827,30,N20_K2_M12_I30.xlsx,12.975828886,12.9758300781,18.092218399,7.85943937302
HDRL,2,20,D-Bimodal,1234,greedy,20260827,31,N20_K2_M12_I31.xlsx,10.4416666031,10.4416666031,14.4624977112,6.420835495
HDRL,2,20,D-Bimodal,1234,greedy,20260827,32,N20_K2_M12_I32.xlsx,13.3906197548,13.390619278,17.9316139221,8.84962558746
HDRL,2,20,D-Bimodal,1234,greedy,20260827,33,N20_K2_M12_I33.xlsx,14.984582901,14.984582901,18.2994308472,11.6697349548
HDRL,2,20,D-Bimodal,1234,greedy,20260827,34,N20_K2_M12_I34.xlsx,13.0615465641,13.061545372,18.7333488464,7.38974428177
HDRL,2,20,D-Bimodal,1234,greedy,20260827,35,N20_K2_M12_I35.xlsx,10.5050184727,10.5050182343,16.0021514893,5.00788545609
HDRL,2,20,D-Bimodal,1234,greedy,20260827,36,N20_K2_M12_I36.xlsx,9.91191530228,9.91191482544,13.8011837006,6.02264690399
HDRL,2,20,D-Bimodal,1234,greedy,20260827,37,N20_K2_M12_I37.xlsx,14.7059149742,14.705915451,19.3258705139,10.0859594345
HDRL,2,20,D-Bimodal,1234,greedy,20260827,38,N20_K2_M12_I38.xlsx,13.8585934639,13.8585929871,15.570605278,12.1465816498
HDRL,2,20,D-Bimodal,1234,greedy,20260827,39,N20_K2_M12_I39.xlsx,13.8901104927,13.8901100159,17.4239063263,10.3563146591
HDRL,2,20,D-Bimodal,1234,greedy,20260827,40,N20_K2_M12_I40.xlsx,11.8151621819,11.8151626587,16.8380241394,6.7923002243
HDRL,2,20,D-Bimodal,1234,greedy,20260827,41,N20_K2_M12_I41.xlsx,13.3285021782,13.328502655,17.6348171234,9.02218723297
HDRL,2,20,D-Bimodal,1234,greedy,20260827,42,N20_K2_M12_I42.xlsx,10.8330314159,10.8330316544,15.6376838684,6.02837896347
HDRL,2,20,D-Bimodal,1234,greedy,20260827,43,N20_K2_M12_I43.xlsx,13.047513485,13.0475139618,16.7234096527,9.3716173172
HDRL,2,20,D-Bimodal,1234,greedy,20260827,44,N20_K2_M12_I44.xlsx,11.3279578686,11.327958107,16.6325263977,6.02338933945
HDRL,2,20,D-Bimodal,1234,greedy,20260827,45,N20_K2_M12_I45.xlsx,14.236448288,14.236448288,18.4631385803,10.0097579956
HDRL,2,20,D-Bimodal,1234,greedy,20260827,46,N20_K2_M12_I46.xlsx,9.20733428001,9.20733451843,13.845790863,4.56887769699
HDRL,2,20,D-Bimodal,1234,greedy,20260827,47,N20_K2_M12_I47.xlsx,10.6481103897,10.6481103897,15.1923999786,6.10382080078
HDRL,2,20,D-Bimodal,1234,greedy,20260827,48,N20_K2_M12_I48.xlsx,14.7396674156,14.7396678925,16.4443473816,13.0349874496
HDRL,2,20,D-Bimodal,1234,greedy,20260827,49,N20_K2_M12_I49.xlsx,13.6593737602,13.6593742371,16.1948356628,11.1239118576
HDRL,2,20,D-Bimodal,1234,greedy,20260827,50,N20_K2_M12_I50.xlsx,12.850566864,12.8505678177,17.6537418365,8.04739189148
HDRL,2,20,D-Bimodal,1234,greedy,20260827,51,N20_K2_M12_I51.xlsx,17.5133495331,17.5133495331,19.5250148773,15.5016841888
HDRL,2,20,D-Bimodal,1234,greedy,20260827,52,N20_K2_M12_I52.xlsx,10.7568910122,10.7568912506,17.3554077148,4.15837430954
HDRL,2,20,D-Bimodal,1234,greedy,20260827,53,N20_K2_M12_I53.xlsx,14.9936480522,14.9936485291,19.4860439301,10.5012521744
HDRL,2,20,D-Bimodal,1234,greedy,20260827,54,N20_K2_M12_I54.xlsx,11.4820990562,11.4820995331,18.6212806702,4.34291744232
HDRL,2,20,D-Bimodal,1234,greedy,20260827,55,N20_K2_M12_I55.xlsx,13.9844584465,13.9844589233,16.0652542114,11.9036626816
HDRL,2,20,D-Bimodal,1234,greedy,20260827,56,N20_K2_M12_I56.xlsx,9.83220100403,9.83220005035,16.5382556915,3.12614631653
HDRL,2,20,D-Bimodal,1234,greedy,20260827,57,N20_K2_M12_I57.xlsx,8.73411124945,8.73411083221,15.7607250214,1.70749747753
HDRL,2,20,D-Bimodal,1234,greedy,20260827,58,N20_K2_M12_I58.xlsx,10.8989610672,10.8989610672,15.5130815506,6.2848405838
HDRL,2,20,D-Bimodal,1234,greedy,20260827,59,N20_K2_M12_I59.xlsx,9.07861852646,9.0786190033,14.9258766174,3.23136043549
HDRL,2,20,D-Bimodal,1234,greedy,20260827,60,N20_K2_M12_I60.xlsx,11.0448770523,11.0448770523,17.2685012817,4.82125282288
HDRL,2,20,D-Bimodal,1234,greedy,20260827,61,N20_K2_M12_I61.xlsx,13.5868425369,13.5868425369,17.4277763367,9.74590873718
HDRL,2,20,D-Bimodal,1234,greedy,20260827,62,N20_K2_M12_I62.xlsx,9.10351657867,9.103515625,15.2551240921,2.95190906525
HDRL,2,20,D-Bimodal,1234,greedy,20260827,63,N20_K2_M12_I63.xlsx,17.240295887,17.2402954102,20.6822414398,13.7983503342
HDRL,2,20,D-Bimodal,1234,greedy,20260827,64,N20_K2_M12_I64.xlsx,13.3379206657,13.3379192352,18.7766571045,7.89918422699
HDRL,2,20,D-Bimodal,1234,greedy,20260827,65,N20_K2_M12_I65.xlsx,12.428324461,12.4283237457,18.8583774567,5.9982714653
HDRL,2,20,D-Bimodal,1234,greedy,20260827,66,N20_K2_M12_I66.xlsx,9.22751259804,9.22751235962,14.7496852875,3.7053399086
HDRL,2,20,D-Bimodal,1234,greedy,20260827,67,N20_K2_M12_I67.xlsx,11.743268013,11.743268013,15.0406074524,8.44592857361
HDRL,2,20,D-Bimodal,1234,greedy,20260827,68,N20_K2_M12_I68.xlsx,14.9950613976,14.995059967,18.9560031891,11.034119606
HDRL,2,20,D-Bimodal,1234,greedy,20260827,69,N20_K2_M12_I69.xlsx,12.4824211597,12.4824209213,19.5722579956,5.39258432388
HDRL,2,20,D-Bimodal,1234,greedy,20260827,70,N20_K2_M12_I70.xlsx,11.0871474743,11.087146759,17.9512825012,4.22301244736
